train_loss_step,step,epoch,test_acc_step,test_acc_epoch,train_loss_epoch
0.15534403920173645,5549,1,,,
0.12771376967430115,5599,1,,,
0.4397350251674652,5649,1,,,
0.1837885081768036,5699,1,,,
0.6950604319572449,5749,1,,,
0.31521788239479065,5799,1,,,
1.2496461868286133,5849,1,,,
0.39426395297050476,5899,1,,,
0.3217639923095703,5949,1,,,
0.3957155644893646,5999,1,,,
1.2048969268798828,6049,1,,,
0.3917105793952942,6099,1,,,
0.18998248875141144,6149,1,,,
0.13839228451251984,6199,1,,,
0.2106798142194748,6249,1,,,
0.3906404376029968,6299,1,,,
,17,,0.921875,,
,18,,0.96875,,
,19,,0.890625,,
,20,,0.96875,,
,21,,0.9375,,
,22,,0.890625,,
,23,,0.96875,,
,24,,0.90625,,
,25,,0.96875,,
,26,,1.0,,
,27,,0.953125,,
,28,,0.9375,,
,29,,1.0,,
,30,,0.96875,,
,31,,1.0,,
,32,,0.953125,,
,33,,0.9696969985961914,,
,6331,1,,0.9526963233947754,
,6331,1,,,0.46520715951919556
0.6569228172302246,6349,2,,,
0.15200895071029663,6399,2,,,
1.2432585954666138,6449,2,,,
0.15818153321743011,6499,2,,,
1.0677638053894043,6549,2,,,
0.6542608737945557,6599,2,,,
0.6296597123146057,6649,2,,,
0.6867309808731079,6699,2,,,
0.39443138241767883,6749,2,,,
1.4132260084152222,6799,2,,,
0.3922593295574188,6849,2,,,
0.7522237300872803,6899,2,,,
0.09823377430438995,6949,2,,,
0.7781237363815308,6999,2,,,
0.3953920602798462,7049,2,,,
0.24768255650997162,7099,2,,,
0.4101124405860901,7149,2,,,
0.39146241545677185,7199,2,,,
0.21032491326332092,7249,2,,,
0.6995502710342407,7299,2,,,
0.219195157289505,7349,2,,,
0.21172310411930084,7399,2,,,
0.2806031107902527,7449,2,,,
0.4627453684806824,7499,2,,,
0.14813202619552612,7549,2,,,
0.39617758989334106,7599,2,,,
0.36458539962768555,7649,2,,,
0.12570558488368988,7699,2,,,
0.6907376050949097,7749,2,,,
0.20429405570030212,7799,2,,,
0.6861382722854614,7849,2,,,
0.40564513206481934,7899,2,,,
0.5542557835578918,7949,2,,,
0.4275597035884857,7999,2,,,
1.1198116540908813,8049,2,,,
0.2490052431821823,8099,2,,,
0.15295802056789398,8149,2,,,
0.16618090867996216,8199,2,,,
0.4133516550064087,8249,2,,,
0.18462765216827393,8299,2,,,
0.41951784491539,8349,2,,,
0.20686455070972443,8399,2,,,
0.554949164390564,8449,2,,,
0.41662299633026123,8499,2,,,
0.3914625346660614,8549,2,,,
0.16223536431789398,8599,2,,,
0.1653715819120407,8649,2,,,
0.42802897095680237,8699,2,,,
0.40050023794174194,8749,2,,,
0.6459686160087585,8799,2,,,
0.7075537443161011,8849,2,,,
0.8571538925170898,8899,2,,,
0.39955055713653564,8949,2,,,
0.40991079807281494,8999,2,,,
0.3474225401878357,9049,2,,,
1.1701544523239136,9099,2,,,
0.1919446438550949,9149,2,,,
0.4758467972278595,9199,2,,,
0.5873310565948486,9249,2,,,
0.3902459442615509,9299,2,,,
1.2790557146072388,9349,2,,,
0.18745402991771698,9399,2,,,
0.38932129740715027,9449,2,,,
,34,,1.0,,
,35,,1.0,,
,36,,1.0,,
,37,,1.0,,
,38,,1.0,,
,39,,1.0,,
,40,,1.0,,
,41,,1.0,,
,42,,1.0,,
,43,,1.0,,
,44,,1.0,,
,45,,1.0,,
,46,,1.0,,
,47,,1.0,,
,48,,1.0,,
,49,,0.984375,,
,50,,1.0,,
,9497,2,,0.999053955078125,
,9497,2,,,0.45641615986824036
0.40961241722106934,9499,3,,,
0.6321980357170105,9549,3,,,
1.0667808055877686,9599,3,,,
0.5562690496444702,9649,3,,,
0.20971612632274628,9699,3,,,
0.713352620601654,9749,3,,,
0.6842000484466553,9799,3,,,
1.179136872291565,9849,3,,,
0.22377674281597137,9899,3,,,
0.2619304060935974,9949,3,,,
0.5740440487861633,9999,3,,,
0.6048983931541443,10049,3,,,
0.39658528566360474,10099,3,,,
0.7212055325508118,10149,3,,,
0.2078971117734909,10199,3,,,
0.39078715443611145,10249,3,,,
0.5762322545051575,10299,3,,,
0.1561385989189148,10349,3,,,
0.6723426580429077,10399,3,,,
0.7113574743270874,10449,3,,,
0.2290351241827011,10499,3,,,
0.6566540598869324,10549,3,,,
0.17886130511760712,10599,3,,,
0.39703917503356934,10649,3,,,
0.3923696279525757,10699,3,,,
0.2236771434545517,10749,3,,,
0.39139866828918457,10799,3,,,
1.1445006132125854,10849,3,,,
0.421714186668396,10899,3,,,
0.6259340047836304,10949,3,,,
0.4347037076950073,10999,3,,,
0.44445061683654785,11049,3,,,
0.40293577313423157,11099,3,,,
0.7004355192184448,11149,3,,,
0.20895284414291382,11199,3,,,
0.1507512778043747,11249,3,,,
0.5917224884033203,11299,3,,,
0.6005217432975769,11349,3,,,
0.9712962508201599,11399,3,,,
1.064135193824768,11449,3,,,
0.39974287152290344,11499,3,,,
0.16402003169059753,11549,3,,,
0.30889034271240234,11599,3,,,
0.22166472673416138,11649,3,,,
0.36098557710647583,11699,3,,,
0.18865494430065155,11749,3,,,
0.3924180269241333,11799,3,,,
0.2871151268482208,11849,3,,,
1.459142804145813,11899,3,,,
0.24872560799121857,11949,3,,,
0.3988655209541321,11999,3,,,
0.5962808132171631,12049,3,,,
0.16382615268230438,12099,3,,,
1.165457844734192,12149,3,,,
0.205230712890625,12199,3,,,
0.3933040201663971,12249,3,,,
0.11734464764595032,12299,3,,,
0.3926876187324524,12349,3,,,
0.4975064992904663,12399,3,,,
0.4498949944972992,12449,3,,,
0.2625328600406647,12499,3,,,
0.15655075013637543,12549,3,,,
0.5697770118713379,12599,3,,,
0.5991357564926147,12649,3,,,
,51,,1.0,,
,52,,1.0,,
,53,,1.0,,
,54,,1.0,,
,55,,1.0,,
,56,,0.984375,,
,57,,0.984375,,
,58,,1.0,,
,59,,1.0,,
,60,,1.0,,
,61,,0.984375,,
,62,,1.0,,
,63,,1.0,,
,64,,1.0,,
,65,,1.0,,
,66,,0.984375,,
,67,,1.0,,
,12663,3,,0.9962157011032104,
,12663,3,,,0.45697882771492004
1.2182872295379639,12699,4,,,
0.6450746655464172,12749,4,,,
0.22838278114795685,12799,4,,,
1.2247703075408936,12849,4,,,
0.5589811205863953,12899,4,,,
0.7522946000099182,12949,4,,,
0.6377986669540405,12999,4,,,
0.40424787998199463,13049,4,,,
0.40270814299583435,13099,4,,,
0.39176639914512634,13149,4,,,
0.21312908828258514,13199,4,,,
0.3947851061820984,13249,4,,,
1.1612310409545898,13299,4,,,
0.4225999414920807,13349,4,,,
0.2535543441772461,13399,4,,,
0.3917328417301178,13449,4,,,
0.1637449860572815,13499,4,,,
0.1530405431985855,13549,4,,,
0.552578866481781,13599,4,,,
0.395026832818985,13649,4,,,
0.14029066264629364,13699,4,,,
0.16016791760921478,13749,4,,,
0.3911588191986084,13799,4,,,
0.1964784562587738,13849,4,,,
0.4099131226539612,13899,4,,,
0.6663393974304199,13949,4,,,
0.6017829775810242,13999,4,,,
0.6564160585403442,14049,4,,,
0.6462677717208862,14099,4,,,
0.5018225908279419,14149,4,,,
0.23017103970050812,14199,4,,,
0.5824301242828369,14249,4,,,
0.21489395201206207,14299,4,,,
0.5351545214653015,14349,4,,,
0.6637308597564697,14399,4,,,
0.6957225799560547,14449,4,,,
0.39858096837997437,14499,4,,,
0.3966703414916992,14549,4,,,
0.5970380306243896,14599,4,,,
0.20209060609340668,14649,4,,,
0.19638662040233612,14699,4,,,
0.8794807195663452,14749,4,,,
0.585005521774292,14799,4,,,
0.1885383427143097,14849,4,,,
0.13139553368091583,14899,4,,,
0.6770544052124023,14949,4,,,
0.4167598783969879,14999,4,,,
0.5011563301086426,15049,4,,,
1.047234058380127,15099,4,,,
0.3979938328266144,15149,4,,,
0.4003811776638031,15199,4,,,
0.6522102355957031,15249,4,,,
0.3932081460952759,15299,4,,,
0.18224690854549408,15349,4,,,
0.18669340014457703,15399,4,,,
0.40197163820266724,15449,4,,,
0.19675278663635254,15499,4,,,
1.0804014205932617,15549,4,,,
0.25341132283210754,15599,4,,,
0.752913236618042,15649,4,,,
0.5436998605728149,15699,4,,,
0.5547958612442017,15749,4,,,
0.8557380437850952,15799,4,,,
,68,,1.0,,
,69,,1.0,,
,70,,1.0,,
,71,,1.0,,
,72,,1.0,,
,73,,1.0,,
,74,,1.0,,
,75,,1.0,,
,76,,1.0,,
,77,,1.0,,
,78,,1.0,,
,79,,1.0,,
,80,,1.0,,
,81,,1.0,,
,82,,1.0,,
,83,,0.984375,,
,84,,1.0,,
,15829,4,,0.999053955078125,
,15829,4,,,0.46169209480285645
0.2522708773612976,15849,5,,,
0.23325403034687042,15899,5,,,
0.7006562948226929,15949,5,,,
0.9506362676620483,15999,5,,,
0.25366342067718506,16049,5,,,
0.11375530064105988,16099,5,,,
1.0809874534606934,16149,5,,,
0.16781267523765564,16199,5,,,
0.25462281703948975,16249,5,,,
0.18265831470489502,16299,5,,,
0.5914770364761353,16349,5,,,
0.2305634617805481,16399,5,,,
0.394270658493042,16449,5,,,
0.40807148814201355,16499,5,,,
0.15604516863822937,16549,5,,,
0.728191614151001,16599,5,,,
0.41349637508392334,16649,5,,,
0.20775197446346283,16699,5,,,
0.231821671128273,16749,5,,,
0.10775600373744965,16799,5,,,
0.16483353078365326,16849,5,,,
0.41208067536354065,16899,5,,,
0.16012845933437347,16949,5,,,
0.3025171756744385,16999,5,,,
0.6748939752578735,17049,5,,,
0.4913555979728699,17099,5,,,
0.1597791612148285,17149,5,,,
0.2752719819545746,17199,5,,,
0.12192642688751221,17249,5,,,
0.39182236790657043,17299,5,,,
0.7493174076080322,17349,5,,,
1.2504208087921143,17399,5,,,
0.62395840883255,17449,5,,,
0.390074223279953,17499,5,,,
0.5899010300636292,17549,5,,,
0.16799215972423553,17599,5,,,
0.33771032094955444,17649,5,,,
0.24572424590587616,17699,5,,,
0.6773020029067993,17749,5,,,
0.24252644181251526,17799,5,,,
0.44061875343322754,17849,5,,,
0.17333611845970154,17899,5,,,
0.5144015550613403,17949,5,,,
0.2938760221004486,17999,5,,,
0.6144275665283203,18049,5,,,
0.6554975509643555,18099,5,,,
0.22311842441558838,18149,5,,,
0.19989041984081268,18199,5,,,
1.2773934602737427,18249,5,,,
0.6475569605827332,18299,5,,,
0.17675155401229858,18349,5,,,
0.40855610370635986,18399,5,,,
0.49498310685157776,18449,5,,,
0.19405989348888397,18499,5,,,
0.2340531051158905,18549,5,,,
0.3913089632987976,18599,5,,,
0.4204869568347931,18649,5,,,
1.0594676733016968,18699,5,,,
0.9922770857810974,18749,5,,,
0.5839220285415649,18799,5,,,
0.7261282801628113,18849,5,,,
0.3936040997505188,18899,5,,,
0.3913920521736145,18949,5,,,
,85,,1.0,,
,86,,1.0,,
,87,,1.0,,
,88,,1.0,,
,89,,1.0,,
,90,,1.0,,
,91,,1.0,,
,92,,1.0,,
,93,,0.984375,,
,94,,0.984375,,
,95,,1.0,,
,96,,1.0,,
,97,,1.0,,
,98,,1.0,,
,99,,1.0,,
,100,,0.984375,,
,101,,1.0,,
,18995,5,,0.9971618056297302,
,18995,5,,,0.4619121253490448
0.19841620326042175,18999,6,,,
0.15526342391967773,19049,6,,,
0.7138839960098267,19099,6,,,
0.41722607612609863,19149,6,,,
0.5649181008338928,19199,6,,,
0.20520064234733582,19249,6,,,
0.28163763880729675,19299,6,,,
0.15222331881523132,19349,6,,,
0.2008170634508133,19399,6,,,
0.40186572074890137,19449,6,,,
0.3931649625301361,19499,6,,,
0.35468894243240356,19549,6,,,
0.3991086781024933,19599,6,,,
0.4377939999103546,19649,6,,,
0.13350892066955566,19699,6,,,
0.13964524865150452,19749,6,,,
0.13790303468704224,19799,6,,,
0.19937357306480408,19849,6,,,
0.2072550356388092,19899,6,,,
1.1854164600372314,19949,6,,,
0.1285644769668579,19999,6,,,
0.5731997489929199,20049,6,,,
0.3911227583885193,20099,6,,,
0.5257935523986816,20149,6,,,
0.4028564691543579,20199,6,,,
0.7457955479621887,20249,6,,,
1.2984261512756348,20299,6,,,
0.5495695471763611,20349,6,,,
0.39647597074508667,20399,6,,,
0.22104504704475403,20449,6,,,
0.40892481803894043,20499,6,,,
0.17535264790058136,20549,6,,,
1.1001651287078857,20599,6,,,
1.002138376235962,20649,6,,,
0.6390685439109802,20699,6,,,
0.5821752548217773,20749,6,,,
0.685779333114624,20799,6,,,
0.16399313509464264,20849,6,,,
0.13686807453632355,20899,6,,,
0.5739709138870239,20949,6,,,
0.1566120982170105,20999,6,,,
0.39690014719963074,21049,6,,,
0.445464551448822,21099,6,,,
0.15848976373672485,21149,6,,,
0.4958323836326599,21199,6,,,
0.3965550661087036,21249,6,,,
0.22635750472545624,21299,6,,,
0.5755499601364136,21349,6,,,
0.4813461899757385,21399,6,,,
0.7437622547149658,21449,6,,,
0.1707809716463089,21499,6,,,
0.660350501537323,21549,6,,,
0.43073663115501404,21599,6,,,
0.38591963052749634,21649,6,,,
0.6971877217292786,21699,6,,,
0.20973575115203857,21749,6,,,
0.6378890872001648,21799,6,,,
0.20773495733737946,21849,6,,,
1.1206568479537964,21899,6,,,
0.4013071358203888,21949,6,,,
0.16263727843761444,21999,6,,,
0.6395448446273804,22049,6,,,
0.3929232358932495,22099,6,,,
0.5316081643104553,22149,6,,,
,102,,1.0,,
,103,,1.0,,
,104,,1.0,,
,105,,1.0,,
,106,,1.0,,
,107,,0.984375,,
,108,,1.0,,
,109,,1.0,,
,110,,1.0,,
,111,,1.0,,
,112,,1.0,,
,113,,1.0,,
,114,,1.0,,
,115,,1.0,,
,116,,1.0,,
,117,,0.984375,,
,118,,1.0,,
,22161,6,,0.9981078505516052,
,22161,6,,,0.4624643921852112
0.3676913380622864,22199,7,,,
1.154078483581543,22249,7,,,
0.2078460454940796,22299,7,,,
0.39772650599479675,22349,7,,,
0.20209309458732605,22399,7,,,
0.6954232454299927,22449,7,,,
0.27409371733665466,22499,7,,,
1.2741820812225342,22549,7,,,
0.6006860733032227,22599,7,,,
0.3957105875015259,22649,7,,,
0.630049467086792,22699,7,,,
0.2980412542819977,22749,7,,,
0.3979724645614624,22799,7,,,
0.739886462688446,22849,7,,,
0.4274604618549347,22899,7,,,
0.5239115953445435,22949,7,,,
0.4028046429157257,22999,7,,,
0.22113271057605743,23049,7,,,
0.3915598392486572,23099,7,,,
0.3380577862262726,23149,7,,,
0.19493485987186432,23199,7,,,
0.39164847135543823,23249,7,,,
0.3922019600868225,23299,7,,,
0.2179531753063202,23349,7,,,
0.9130592346191406,23399,7,,,
0.6652137637138367,23449,7,,,
0.41049325466156006,23499,7,,,
0.3936108350753784,23549,7,,,
1.2166329622268677,23599,7,,,
0.39638954401016235,23649,7,,,
0.6151583194732666,23699,7,,,
0.22396157681941986,23749,7,,,
0.20732206106185913,23799,7,,,
1.182187795639038,23849,7,,,
0.5028380751609802,23899,7,,,
0.14173026382923126,23949,7,,,
0.2351689636707306,23999,7,,,
0.3933337330818176,24049,7,,,
0.3920210301876068,24099,7,,,
0.22246241569519043,24149,7,,,
0.6814806461334229,24199,7,,,
0.2130846083164215,24249,7,,,
0.41515690088272095,24299,7,,,
1.1304385662078857,24349,7,,,
0.15253616869449615,24399,7,,,
0.39758992195129395,24449,7,,,
0.4016651213169098,24499,7,,,
0.4033099412918091,24549,7,,,
0.3929119110107422,24599,7,,,
0.39792418479919434,24649,7,,,
0.13586066663265228,24699,7,,,
0.18241900205612183,24749,7,,,
1.1544427871704102,24799,7,,,
0.2513631582260132,24849,7,,,
0.26906338334083557,24899,7,,,
0.4582481384277344,24949,7,,,
0.4649863541126251,24999,7,,,
0.4113939702510834,25049,7,,,
0.5032615065574646,25099,7,,,
0.16942527890205383,25149,7,,,
0.17884840071201324,25199,7,,,
0.3925403952598572,25249,7,,,
0.13562150299549103,25299,7,,,
,119,,1.0,,
,120,,1.0,,
,121,,1.0,,
,122,,1.0,,
,123,,1.0,,
,124,,1.0,,
,125,,1.0,,
,126,,1.0,,
,127,,0.984375,,
,128,,1.0,,
,129,,0.984375,,
,130,,1.0,,
,131,,1.0,,
,132,,1.0,,
,133,,1.0,,
,134,,0.984375,,
,135,,1.0,,
,25327,7,,0.9971618056297302,
,25327,7,,,0.4582039415836334
0.42393219470977783,25349,8,,,
0.1373218595981598,25399,8,,,
0.825167715549469,25449,8,,,
0.3932090401649475,25499,8,,,
0.22299312055110931,25549,8,,,
0.2276453822851181,25599,8,,,
0.1682640165090561,25649,8,,,
1.0143475532531738,25699,8,,,
0.1912117749452591,25749,8,,,
0.19608373939990997,25799,8,,,
0.17373833060264587,25849,8,,,
1.1902843713760376,25899,8,,,
0.6651651263237,25949,8,,,
0.13887086510658264,25999,8,,,
0.634498655796051,26049,8,,,
0.5657292604446411,26099,8,,,
0.39651283621788025,26149,8,,,
0.6568335890769958,26199,8,,,
0.25997209548950195,26249,8,,,
0.6206331849098206,26299,8,,,
1.0719780921936035,26349,8,,,
0.5565849542617798,26399,8,,,
0.39224568009376526,26449,8,,,
1.1183242797851562,26499,8,,,
0.4156157374382019,26549,8,,,
0.40749213099479675,26599,8,,,
1.0194947719573975,26649,8,,,
0.39527928829193115,26699,8,,,
1.126291275024414,26749,8,,,
0.5832563638687134,26799,8,,,
0.6019505262374878,26849,8,,,
0.24407914280891418,26899,8,,,
0.5035097002983093,26949,8,,,
0.5002714395523071,26999,8,,,
0.06899599730968475,27049,8,,,
1.0991640090942383,27099,8,,,
0.2505745589733124,27149,8,,,
0.39166855812072754,27199,8,,,
1.1460012197494507,27249,8,,,
0.14830000698566437,27299,8,,,
0.17303262650966644,27349,8,,,
0.1529802531003952,27399,8,,,
1.225875973701477,27449,8,,,
0.5749375224113464,27499,8,,,
0.534260630607605,27549,8,,,
0.580973744392395,27599,8,,,
0.6289123296737671,27649,8,,,
0.2069430649280548,27699,8,,,
0.6858190298080444,27749,8,,,
0.15011237561702728,27799,8,,,
0.7157295942306519,27849,8,,,
0.18925486505031586,27899,8,,,
0.21184885501861572,27949,8,,,
0.6516731381416321,27999,8,,,
0.5274181962013245,28049,8,,,
0.17771907150745392,28099,8,,,
0.27993619441986084,28149,8,,,
0.38998493552207947,28199,8,,,
1.140682339668274,28249,8,,,
1.4388134479522705,28299,8,,,
0.39240381121635437,28349,8,,,
0.25290292501449585,28399,8,,,
0.7105727791786194,28449,8,,,
,136,,0.953125,,
,137,,1.0,,
,138,,0.96875,,
,139,,0.984375,,
,140,,0.984375,,
,141,,0.953125,,
,142,,0.96875,,
,143,,0.984375,,
,144,,0.96875,,
,145,,0.984375,,
,146,,0.953125,,
,147,,1.0,,
,148,,1.0,,
,149,,1.0,,
,150,,1.0,,
,151,,0.953125,,
,152,,1.0,,
,28493,8,,0.9791863560676575,
,28493,8,,,0.4647595286369324
0.1851532757282257,28499,9,,,
0.5713520050048828,28549,9,,,
0.41529473662376404,28599,9,,,
0.15454301238059998,28649,9,,,
0.4340035021305084,28699,9,,,
0.39100226759910583,28749,9,,,
0.22922520339488983,28799,9,,,
1.0222755670547485,28849,9,,,
0.42606762051582336,28899,9,,,
0.18306314945220947,28949,9,,,
0.18618720769882202,28999,9,,,
0.3918877840042114,29049,9,,,
0.1807691752910614,29099,9,,,
0.39627084136009216,29149,9,,,
0.4036456346511841,29199,9,,,
0.7634328603744507,29249,9,,,
1.0234272480010986,29299,9,,,
0.4016539454460144,29349,9,,,
0.3924063742160797,29399,9,,,
0.6827627420425415,29449,9,,,
0.41862162947654724,29499,9,,,
0.8374274373054504,29549,9,,,
0.18872390687465668,29599,9,,,
0.14245346188545227,29649,9,,,
0.4339532256126404,29699,9,,,
0.22756141424179077,29749,9,,,
0.21312376856803894,29799,9,,,
0.4067900776863098,29849,9,,,
0.2215949445962906,29899,9,,,
0.2236679643392563,29949,9,,,
0.1384502649307251,29999,9,,,
0.6964403390884399,30049,9,,,
0.8654661774635315,30099,9,,,
0.3928852677345276,30149,9,,,
0.4870164692401886,30199,9,,,
0.19259394705295563,30249,9,,,
0.18337485194206238,30299,9,,,
0.1919063776731491,30349,9,,,
0.17372727394104004,30399,9,,,
0.544979989528656,30449,9,,,
1.0147454738616943,30499,9,,,
0.13873857259750366,30549,9,,,
1.0827841758728027,30599,9,,,
0.5933139324188232,30649,9,,,
0.212479367852211,30699,9,,,
0.40363001823425293,30749,9,,,
0.28304794430732727,30799,9,,,
0.28904294967651367,30849,9,,,
0.581337571144104,30899,9,,,
0.2188878208398819,30949,9,,,
0.16859589517116547,30999,9,,,
0.15184248983860016,31049,9,,,
0.17745175957679749,31099,9,,,
0.29123708605766296,31149,9,,,
1.126611590385437,31199,9,,,
0.658500611782074,31249,9,,,
0.5814782381057739,31299,9,,,
0.6251874566078186,31349,9,,,
0.40390267968177795,31399,9,,,
0.6649941205978394,31449,9,,,
0.7486549615859985,31499,9,,,
0.4651039242744446,31549,9,,,
0.4076160788536072,31599,9,,,
0.5016142129898071,31649,9,,,
,153,,1.0,,
,154,,1.0,,
,155,,1.0,,
,156,,0.984375,,
,157,,0.984375,,
,158,,0.984375,,
,159,,0.984375,,
,160,,1.0,,
,161,,0.984375,,
,162,,1.0,,
,163,,0.984375,,
,164,,0.984375,,
,165,,1.0,,
,166,,1.0,,
,167,,1.0,,
,168,,0.984375,,
,169,,0.9696969985961914,,
,31659,9,,0.9914853572845459,
,31659,9,,,0.45691218972206116
