train_loss_step,epoch,step,test_acc_step,test_acc_epoch,train_loss_epoch
0.96079021692276,0,5849,,,
1.1085375547409058,0,5899,,,
0.7763380408287048,0,5949,,,
0.9526377320289612,0,5999,,,
0.7678449749946594,0,6049,,,
2.478240489959717,0,6099,,,
0.39088791608810425,0,6149,,,
,,0,0.875,,
,,1,0.90625,,
,,2,0.859375,,
,,3,0.859375,,
,,4,0.9375,,
,,5,0.796875,,
,,6,0.875,,
,,7,0.84375,,
,,8,0.875,,
,,9,0.875,,
,,10,0.859375,,
,,11,0.890625,,
,,12,0.828125,,
,,13,0.828125,,
,,14,0.921875,,
,,15,0.90625,,
,,16,0.859375,,
,,17,0.953125,,
,,18,0.96875,,
,,19,0.921875,,
,,20,0.90625,,
,,21,0.859375,,
,,22,0.953125,,
,,23,0.921875,,
,,24,0.890625,,
,,25,0.921875,,
,,26,0.90625,,
,,27,0.953125,,
,,28,0.984375,,
,,29,0.9375,,
,,30,0.9375,,
,,31,0.8125,,
,,32,0.699999988079071,,
,0,6188,,0.8917227983474731,
,0,6188,,,1.0957844257354736
0.4313566982746124,1,6199,,,
1.1947288513183594,1,6249,,,
0.9989369511604309,1,6299,,,
1.1153013706207275,1,6349,,,
1.444084882736206,1,6399,,,
1.6845600605010986,1,6449,,,
0.7119727730751038,1,6499,,,
1.1752629280090332,1,6549,,,
0.19609403610229492,1,6599,,,
0.8931219577789307,1,6649,,,
0.8647232055664062,1,6699,,,
1.0213510990142822,1,6749,,,
1.4136791229248047,1,6799,,,
1.1236931085586548,1,6849,,,
0.9168518781661987,1,6899,,,
1.1098171472549438,1,6949,,,
1.8348556756973267,1,6999,,,
1.2292169332504272,1,7049,,,
1.2108489274978638,1,7099,,,
0.8734205961227417,1,7149,,,
0.7791091799736023,1,7199,,,
0.5589034557342529,1,7249,,,
1.2959210872650146,1,7299,,,
1.2059452533721924,1,7349,,,
0.7932434678077698,1,7399,,,
1.8587439060211182,1,7449,,,
0.9197589755058289,1,7499,,,
1.2316594123840332,1,7549,,,
0.48548734188079834,1,7599,,,
0.9159411191940308,1,7649,,,
0.8305562734603882,1,7699,,,
2.638132095336914,1,7749,,,
1.3933626413345337,1,7799,,,
0.42204615473747253,1,7849,,,
1.6036289930343628,1,7899,,,
0.9833747148513794,1,7949,,,
1.030750036239624,1,7999,,,
0.9452848434448242,1,8049,,,
1.5676943063735962,1,8099,,,
0.5486380457878113,1,8149,,,
0.9615125060081482,1,8199,,,
1.6759063005447388,1,8249,,,
0.8752431869506836,1,8299,,,
0.6334457993507385,1,8349,,,
0.4999045729637146,1,8399,,,
1.1227647066116333,1,8449,,,
1.5799036026000977,1,8499,,,
0.3336295485496521,1,8549,,,
0.9532037377357483,1,8599,,,
1.5742895603179932,1,8649,,,
1.1382365226745605,1,8699,,,
1.869752049446106,1,8749,,,
0.31147077679634094,1,8799,,,
1.541704773902893,1,8849,,,
0.8328026533126831,1,8899,,,
1.519988775253296,1,8949,,,
1.0396580696105957,1,8999,,,
1.0644752979278564,1,9049,,,
0.7143019437789917,1,9099,,,
0.6679837107658386,1,9149,,,
1.2989518642425537,1,9199,,,
2.0323665142059326,1,9249,,,
1.279763102531433,1,9299,,,
0.6980489492416382,1,9349,,,
1.135209083557129,1,9399,,,
0.6672257781028748,1,9449,,,
0.3424820303916931,1,9499,,,
0.7422459721565247,1,9549,,,
1.0650264024734497,1,9599,,,
0.9013188481330872,1,9649,,,
0.8410913944244385,1,9699,,,
1.2853376865386963,1,9749,,,
1.688727855682373,1,9799,,,
0.9137647747993469,1,9849,,,
1.2630363702774048,1,9899,,,
0.8191050887107849,1,9949,,,
1.0654590129852295,1,9999,,,
0.45164650678634644,1,10049,,,
0.5733159780502319,1,10099,,,
0.8808630704879761,1,10149,,,
1.1131728887557983,1,10199,,,
1.0444490909576416,1,10249,,,
0.8637225031852722,1,10299,,,
0.9051802158355713,1,10349,,,
0.756591260433197,1,10399,,,
0.7963517904281616,1,10449,,,
0.9014471769332886,1,10499,,,
1.5082874298095703,1,10549,,,
1.1686887741088867,1,10599,,,
1.4970282316207886,1,10649,,,
0.4063873887062073,1,10699,,,
0.9284049272537231,1,10749,,,
2.021606683731079,1,10799,,,
2.2017619609832764,1,10849,,,
0.3630751371383667,1,10899,,,
0.8669582605361938,1,10949,,,
0.7947461605072021,1,10999,,,
0.9029068946838379,1,11049,,,
0.8442372679710388,1,11099,,,
1.9933812618255615,1,11149,,,
1.032435655593872,1,11199,,,
1.4486018419265747,1,11249,,,
0.8887934684753418,1,11299,,,
0.7381452918052673,1,11349,,,
0.5465500950813293,1,11399,,,
1.4620686769485474,1,11449,,,
0.6795791387557983,1,11499,,,
1.6712056398391724,1,11549,,,
1.5013502836227417,1,11599,,,
1.0881227254867554,1,11649,,,
1.02342689037323,1,11699,,,
0.6682824492454529,1,11749,,,
0.33917662501335144,1,11799,,,
0.7533653974533081,1,11849,,,
0.8781429529190063,1,11899,,,
1.1670044660568237,1,11949,,,
1.2707569599151611,1,11999,,,
0.9032610058784485,1,12049,,,
1.4318172931671143,1,12099,,,
1.144127368927002,1,12149,,,
0.7990449666976929,1,12199,,,
1.2233765125274658,1,12249,,,
0.8608208298683167,1,12299,,,
1.299074411392212,1,12349,,,
,,33,0.875,,
,,34,0.90625,,
,,35,0.921875,,
,,36,0.859375,,
,,37,0.875,,
,,38,0.875,,
,,39,0.890625,,
,,40,0.84375,,
,,41,0.9375,,
,,42,0.9375,,
,,43,0.890625,,
,,44,0.9375,,
,,45,0.84375,,
,,46,0.890625,,
,,47,0.90625,,
,,48,0.921875,,
,,49,0.875,,
,,50,0.96875,,
,,51,0.96875,,
,,52,0.921875,,
,,53,0.984375,,
,,54,0.953125,,
,,55,1.0,,
,,56,0.96875,,
,,57,0.9375,,
,,58,0.921875,,
,,59,0.96875,,
,,60,0.953125,,
,,61,1.0,,
,,62,0.9375,,
,,63,1.0,,
,,64,0.828125,,
,,65,0.800000011920929,,
,1,12377,,0.9201154708862305,
,1,12377,,,1.0351834297180176
0.8009863495826721,2,12399,,,
1.812690019607544,2,12449,,,
0.9800546765327454,2,12499,,,
1.0010313987731934,2,12549,,,
0.9186044931411743,2,12599,,,
1.1902438402175903,2,12649,,,
0.5818003416061401,2,12699,,,
0.8153742551803589,2,12749,,,
1.0821964740753174,2,12799,,,
1.0122110843658447,2,12849,,,
0.6746171712875366,2,12899,,,
0.9863824248313904,2,12949,,,
1.5689244270324707,2,12999,,,
2.06219482421875,2,13049,,,
0.828521192073822,2,13099,,,
0.6953284740447998,2,13149,,,
0.4092211425304413,2,13199,,,
1.7587860822677612,2,13249,,,
1.0109878778457642,2,13299,,,
1.2992007732391357,2,13349,,,
1.6564650535583496,2,13399,,,
1.0521804094314575,2,13449,,,
2.493704080581665,2,13499,,,
1.122977375984192,2,13549,,,
1.0091416835784912,2,13599,,,
1.5328229665756226,2,13649,,,
1.3014156818389893,2,13699,,,
1.5042285919189453,2,13749,,,
1.1424612998962402,2,13799,,,
1.480787754058838,2,13849,,,
0.6692341566085815,2,13899,,,
0.3041330575942993,2,13949,,,
1.1963655948638916,2,13999,,,
0.8711333274841309,2,14049,,,
2.011434555053711,2,14099,,,
0.9349302053451538,2,14149,,,
1.1732354164123535,2,14199,,,
0.7190767526626587,2,14249,,,
0.3568081557750702,2,14299,,,
0.9865769743919373,2,14349,,,
1.1988167762756348,2,14399,,,
1.6194794178009033,2,14449,,,
0.8690382838249207,2,14499,,,
0.8225807547569275,2,14549,,,
1.294014573097229,2,14599,,,
1.1659035682678223,2,14649,,,
1.5956087112426758,2,14699,,,
1.1532764434814453,2,14749,,,
0.8943402767181396,2,14799,,,
0.9216848611831665,2,14849,,,
1.0232186317443848,2,14899,,,
0.8098175525665283,2,14949,,,
1.2007086277008057,2,14999,,,
0.9931762218475342,2,15049,,,
0.2883334755897522,2,15099,,,
0.7121753692626953,2,15149,,,
1.2881293296813965,2,15199,,,
0.860633134841919,2,15249,,,
1.5441808700561523,2,15299,,,
1.0149489641189575,2,15349,,,
1.1568365097045898,2,15399,,,
1.971886157989502,2,15449,,,
0.3963547348976135,2,15499,,,
0.9482555389404297,2,15549,,,
1.561229944229126,2,15599,,,
1.3082482814788818,2,15649,,,
0.8884618878364563,2,15699,,,
0.6893144845962524,2,15749,,,
0.7492374181747437,2,15799,,,
1.7419711351394653,2,15849,,,
1.6522290706634521,2,15899,,,
0.9079288244247437,2,15949,,,
0.8851531744003296,2,15999,,,
1.1074496507644653,2,16049,,,
0.8021019697189331,2,16099,,,
0.15212593972682953,2,16149,,,
0.9144045114517212,2,16199,,,
0.4585154354572296,2,16249,,,
0.5734035968780518,2,16299,,,
2.362994432449341,2,16349,,,
1.3420684337615967,2,16399,,,
0.9168580770492554,2,16449,,,
0.7167484164237976,2,16499,,,
2.2317211627960205,2,16549,,,
1.0790891647338867,2,16599,,,
2.3209586143493652,2,16649,,,
1.7590380907058716,2,16699,,,
0.9243226051330566,2,16749,,,
0.9865925908088684,2,16799,,,
0.8006913661956787,2,16849,,,
1.3885982036590576,2,16899,,,
1.216084361076355,2,16949,,,
1.562681794166565,2,16999,,,
1.110156774520874,2,17049,,,
0.965404748916626,2,17099,,,
1.1908786296844482,2,17149,,,
1.2809370756149292,2,17199,,,
0.9870234727859497,2,17249,,,
0.4555727243423462,2,17299,,,
0.3835560977458954,2,17349,,,
1.0264225006103516,2,17399,,,
0.7971670627593994,2,17449,,,
0.9546943306922913,2,17499,,,
1.4981341361999512,2,17549,,,
0.8020825386047363,2,17599,,,
0.941024661064148,2,17649,,,
1.7869905233383179,2,17699,,,
0.6563194394111633,2,17749,,,
1.1728912591934204,2,17799,,,
0.6825530529022217,2,17849,,,
0.6012563109397888,2,17899,,,
0.8807200193405151,2,17949,,,
0.7005349397659302,2,17999,,,
1.543293833732605,2,18049,,,
0.8808051347732544,2,18099,,,
0.7019454836845398,2,18149,,,
1.2056593894958496,2,18199,,,
0.9340382814407349,2,18249,,,
0.1747899055480957,2,18299,,,
1.280375361442566,2,18349,,,
0.4786841571331024,2,18399,,,
0.9466702342033386,2,18449,,,
1.6312178373336792,2,18499,,,
0.6921209692955017,2,18549,,,
,,66,0.875,,
,,67,0.84375,,
,,68,0.890625,,
,,69,0.890625,,
,,70,0.90625,,
,,71,0.8125,,
,,72,0.90625,,
,,73,0.8125,,
,,74,0.890625,,
,,75,0.90625,,
,,76,0.875,,
,,77,0.890625,,
,,78,0.828125,,
,,79,0.84375,,
,,80,0.9375,,
,,81,0.921875,,
,,82,0.84375,,
,,83,0.953125,,
,,84,0.921875,,
,,85,0.90625,,
,,86,0.9375,,
,,87,0.875,,
,,88,0.921875,,
,,89,0.90625,,
,,90,0.9375,,
,,91,0.921875,,
,,92,0.890625,,
,,93,0.90625,,
,,94,1.0,,
,,95,0.9375,,
,,96,0.953125,,
,,97,0.765625,,
,,98,0.8666666746139526,,
,2,18566,,0.8936477303504944,
,2,18566,,,1.023131251335144
0.5586892366409302,3,18599,,,
0.8746745586395264,3,18649,,,
0.9505763649940491,3,18699,,,
0.9241307973861694,3,18749,,,
0.4905856251716614,3,18799,,,
0.8815143704414368,3,18849,,,
0.8707666993141174,3,18899,,,
1.296342372894287,3,18949,,,
0.8903084397315979,3,18999,,,
0.8773589134216309,3,19049,,,
0.7745040059089661,3,19099,,,
0.3786768913269043,3,19149,,,
0.7916266918182373,3,19199,,,
0.9735968708992004,3,19249,,,
0.5545496344566345,3,19299,,,
1.0487124919891357,3,19349,,,
0.5186963677406311,3,19399,,,
0.5161564946174622,3,19449,,,
1.6578590869903564,3,19499,,,
0.5992296934127808,3,19549,,,
0.6056683659553528,3,19599,,,
0.6774709224700928,3,19649,,,
0.9601171016693115,3,19699,,,
1.288694143295288,3,19749,,,
1.0731117725372314,3,19799,,,
0.8510670065879822,3,19849,,,
1.575347900390625,3,19899,,,
0.8015885353088379,3,19949,,,
0.3933427631855011,3,19999,,,
0.878746509552002,3,20049,,,
1.0228312015533447,3,20099,,,
0.6338939666748047,3,20149,,,
0.5153923034667969,3,20199,,,
0.367611289024353,3,20249,,,
0.814426064491272,3,20299,,,
0.4516264796257019,3,20349,,,
0.7368345856666565,3,20399,,,
1.6934280395507812,3,20449,,,
0.591219425201416,3,20499,,,
0.32410651445388794,3,20549,,,
0.7395120859146118,3,20599,,,
1.8149726390838623,3,20649,,,
1.266993761062622,3,20699,,,
0.9658136367797852,3,20749,,,
0.7188421487808228,3,20799,,,
1.2823150157928467,3,20849,,,
1.0725423097610474,3,20899,,,
0.8361722230911255,3,20949,,,
0.699767529964447,3,20999,,,
1.004259705543518,3,21049,,,
0.6342218518257141,3,21099,,,
1.0462466478347778,3,21149,,,
0.9201024770736694,3,21199,,,
0.9043067097663879,3,21249,,,
1.022796630859375,3,21299,,,
0.7058961987495422,3,21349,,,
1.615248680114746,3,21399,,,
0.4492299556732178,3,21449,,,
0.9682556390762329,3,21499,,,
1.0671684741973877,3,21549,,,
0.9375346899032593,3,21599,,,
1.2308032512664795,3,21649,,,
1.5575697422027588,3,21699,,,
1.6177610158920288,3,21749,,,
0.708992600440979,3,21799,,,
0.7712309956550598,3,21849,,,
0.8046730160713196,3,21899,,,
1.1515604257583618,3,21949,,,
1.5951896905899048,3,21999,,,
1.8435182571411133,3,22049,,,
0.7958585023880005,3,22099,,,
0.9528725147247314,3,22149,,,
0.9403889179229736,3,22199,,,
0.4920114576816559,3,22249,,,
0.38178184628486633,3,22299,,,
0.8018531799316406,3,22349,,,
0.9884915947914124,3,22399,,,
1.5423641204833984,3,22449,,,
0.9827392101287842,3,22499,,,
0.8137266635894775,3,22549,,,
1.1806976795196533,3,22599,,,
0.7344407439231873,3,22649,,,
0.8282551765441895,3,22699,,,
1.1478842496871948,3,22749,,,
1.2189024686813354,3,22799,,,
0.9940026998519897,3,22849,,,
0.7998905181884766,3,22899,,,
0.7220730781555176,3,22949,,,
1.4421356916427612,3,22999,,,
0.38617703318595886,3,23049,,,
1.5147422552108765,3,23099,,,
0.7573704123497009,3,23149,,,
0.506866455078125,3,23199,,,
1.3833739757537842,3,23249,,,
0.7669291496276855,3,23299,,,
0.7598641514778137,3,23349,,,
1.3488261699676514,3,23399,,,
0.6138744354248047,3,23449,,,
2.3113489151000977,3,23499,,,
0.8133072853088379,3,23549,,,
1.1696953773498535,3,23599,,,
0.9383410215377808,3,23649,,,
1.0238391160964966,3,23699,,,
1.5206878185272217,3,23749,,,
1.8085078001022339,3,23799,,,
1.7603979110717773,3,23849,,,
1.525519847869873,3,23899,,,
1.6696714162826538,3,23949,,,
0.9194137454032898,3,23999,,,
1.2162562608718872,3,24049,,,
0.5619638562202454,3,24099,,,
0.39202478528022766,3,24149,,,
0.6561974883079529,3,24199,,,
2.1096138954162598,3,24249,,,
1.227146863937378,3,24299,,,
0.3727935552597046,3,24349,,,
0.9313303232192993,3,24399,,,
0.3833911418914795,3,24449,,,
0.9641501903533936,3,24499,,,
1.773833990097046,3,24549,,,
1.2152647972106934,3,24599,,,
1.8390389680862427,3,24649,,,
1.2818922996520996,3,24699,,,
0.3651200532913208,3,24749,,,
,,99,0.90625,,
,,100,0.921875,,
,,101,0.90625,,
,,102,0.859375,,
,,103,0.90625,,
,,104,0.875,,
,,105,0.90625,,
,,106,0.84375,,
,,107,0.90625,,
,,108,0.9375,,
,,109,0.875,,
,,110,0.890625,,
,,111,0.8125,,
,,112,0.875,,
,,113,0.9375,,
,,114,0.953125,,
,,115,0.875,,
,,116,0.96875,,
,,117,0.890625,,
,,118,0.859375,,
,,119,0.9375,,
,,120,0.921875,,
,,121,0.90625,,
,,122,0.921875,,
,,123,0.984375,,
,,124,0.921875,,
,,125,0.953125,,
,,126,0.921875,,
,,127,1.0,,
,,128,0.96875,,
,,129,0.984375,,
,,130,0.890625,,
,,131,0.8666666746139526,,
,3,24755,,0.9124158024787903,
,3,24755,,,1.022994041442871
1.7578790187835693,4,24799,,,
0.9439669251441956,4,24849,,,
2.0823559761047363,4,24899,,,
0.9310340881347656,4,24949,,,
1.287423849105835,4,24999,,,
0.5632370710372925,4,25049,,,
0.3980947732925415,4,25099,,,
0.9941087961196899,4,25149,,,
1.9428365230560303,4,25199,,,
0.22640706598758698,4,25249,,,
1.0302330255508423,4,25299,,,
0.9327158331871033,4,25349,,,
1.818689227104187,4,25399,,,
1.0828098058700562,4,25449,,,
0.7339212894439697,4,25499,,,
0.3384281098842621,4,25549,,,
1.1378499269485474,4,25599,,,
0.933047890663147,4,25649,,,
2.0777735710144043,4,25699,,,
1.9325451850891113,4,25749,,,
0.873761773109436,4,25799,,,
0.20918257534503937,4,25849,,,
1.481353759765625,4,25899,,,
0.3733231723308563,4,25949,,,
0.5252366065979004,4,25999,,,
1.4599167108535767,4,26049,,,
0.8998904228210449,4,26099,,,
0.6881725192070007,4,26149,,,
1.3661773204803467,4,26199,,,
0.8060784935951233,4,26249,,,
0.5814464092254639,4,26299,,,
0.7692463994026184,4,26349,,,
1.0860189199447632,4,26399,,,
0.8607432842254639,4,26449,,,
1.4810519218444824,4,26499,,,
1.4103354215621948,4,26549,,,
0.4940050542354584,4,26599,,,
0.3910510241985321,4,26649,,,
0.7905973792076111,4,26699,,,
1.5513426065444946,4,26749,,,
0.3049795627593994,4,26799,,,
1.653267502784729,4,26849,,,
0.7747041583061218,4,26899,,,
1.814775824546814,4,26949,,,
0.6789641380310059,4,26999,,,
0.28795453906059265,4,27049,,,
0.6054524779319763,4,27099,,,
1.1619096994400024,4,27149,,,
0.8143477439880371,4,27199,,,
1.0911593437194824,4,27249,,,
1.9630422592163086,4,27299,,,
1.728667140007019,4,27349,,,
0.9591823220252991,4,27399,,,
0.9668494462966919,4,27449,,,
2.060908079147339,4,27499,,,
0.9045976996421814,4,27549,,,
1.6626224517822266,4,27599,,,
0.32345157861709595,4,27649,,,
0.9175764322280884,4,27699,,,
1.1285464763641357,4,27749,,,
0.8992236256599426,4,27799,,,
0.4029148817062378,4,27849,,,
1.2618181705474854,4,27899,,,
0.8270969390869141,4,27949,,,
0.8040437698364258,4,27999,,,
0.9064812660217285,4,28049,,,
1.1180250644683838,4,28099,,,
1.1859232187271118,4,28149,,,
0.8208388090133667,4,28199,,,
1.376682162284851,4,28249,,,
0.9149977564811707,4,28299,,,
1.062242031097412,4,28349,,,
1.357912540435791,4,28399,,,
1.4342913627624512,4,28449,,,
0.7608460783958435,4,28499,,,
0.6758248209953308,4,28549,,,
0.8534149527549744,4,28599,,,
1.3353610038757324,4,28649,,,
1.0076003074645996,4,28699,,,
1.0360993146896362,4,28749,,,
0.917061448097229,4,28799,,,
1.606799602508545,4,28849,,,
1.3340258598327637,4,28899,,,
1.1568385362625122,4,28949,,,
0.8246119022369385,4,28999,,,
0.16704097390174866,4,29049,,,
0.3676934242248535,4,29099,,,
1.4628312587738037,4,29149,,,
1.662296175956726,4,29199,,,
0.3590160608291626,4,29249,,,
0.7342438697814941,4,29299,,,
1.244644284248352,4,29349,,,
1.0474296808242798,4,29399,,,
1.4656600952148438,4,29449,,,
0.4524399936199188,4,29499,,,
1.6086167097091675,4,29549,,,
0.776157557964325,4,29599,,,
0.8986670970916748,4,29649,,,
0.5185791254043579,4,29699,,,
1.2754936218261719,4,29749,,,
1.5739505290985107,4,29799,,,
0.8696263432502747,4,29849,,,
1.5034387111663818,4,29899,,,
1.1377559900283813,4,29949,,,
0.8720946907997131,4,29999,,,
1.9260497093200684,4,30049,,,
1.412238597869873,4,30099,,,
0.7630826830863953,4,30149,,,
2.0408053398132324,4,30199,,,
1.1776678562164307,4,30249,,,
0.39848119020462036,4,30299,,,
0.6856301426887512,4,30349,,,
0.5734939575195312,4,30399,,,
2.028923511505127,4,30449,,,
1.0527818202972412,4,30499,,,
0.6657582521438599,4,30549,,,
1.1350024938583374,4,30599,,,
0.8459391593933105,4,30649,,,
0.5353623628616333,4,30699,,,
0.7422284483909607,4,30749,,,
1.7193249464035034,4,30799,,,
1.077703595161438,4,30849,,,
0.347852498292923,4,30899,,,
,,132,0.875,,
,,133,0.828125,,
,,134,0.890625,,
,,135,0.796875,,
,,136,0.84375,,
,,137,0.828125,,
,,138,0.828125,,
,,139,0.8125,,
,,140,0.921875,,
,,141,0.90625,,
,,142,0.828125,,
,,143,0.890625,,
,,144,0.796875,,
,,145,0.8125,,
,,146,0.90625,,
,,147,0.90625,,
,,148,0.84375,,
,,149,0.96875,,
,,150,0.859375,,
,,151,0.90625,,
,,152,0.921875,,
,,153,0.859375,,
,,154,0.96875,,
,,155,0.90625,,
,,156,0.9375,,
,,157,0.890625,,
,,158,0.96875,,
,,159,0.953125,,
,,160,1.0,,
,,161,0.96875,,
,,162,0.96875,,
,,163,0.75,,
,,164,0.8666666746139526,,
,4,30944,,0.8854668140411377,
,4,30944,,,1.0171236991882324
1.1667757034301758,5,30949,,,
0.9549606442451477,5,30999,,,
0.8549981117248535,5,31049,,,
1.1427717208862305,5,31099,,,
2.18158221244812,5,31149,,,
0.6989068388938904,5,31199,,,
1.8175818920135498,5,31249,,,
1.3953912258148193,5,31299,,,
0.37557095289230347,5,31349,,,
0.9896726012229919,5,31399,,,
0.8112736344337463,5,31449,,,
1.5482885837554932,5,31499,,,
1.4495844841003418,5,31549,,,
0.8744880557060242,5,31599,,,
0.8519992232322693,5,31649,,,
1.5208479166030884,5,31699,,,
1.057753086090088,5,31749,,,
0.7856646180152893,5,31799,,,
0.27253469824790955,5,31849,,,
1.71418297290802,5,31899,,,
0.8879958391189575,5,31949,,,
1.4525700807571411,5,31999,,,
0.8157221674919128,5,32049,,,
1.0402532815933228,5,32099,,,
1.092337727546692,5,32149,,,
0.33433160185813904,5,32199,,,
0.8585243821144104,5,32249,,,
0.8845910429954529,5,32299,,,
0.9968944191932678,5,32349,,,
0.7872459292411804,5,32399,,,
0.2906302511692047,5,32449,,,
1.0811790227890015,5,32499,,,
1.2244105339050293,5,32549,,,
1.8405259847640991,5,32599,,,
1.3352841138839722,5,32649,,,
1.7143535614013672,5,32699,,,
0.8034783601760864,5,32749,,,
0.44571638107299805,5,32799,,,
0.6802955865859985,5,32849,,,
1.1441149711608887,5,32899,,,
0.8277139663696289,5,32949,,,
0.2809131145477295,5,32999,,,
0.9836748242378235,5,33049,,,
1.6543067693710327,5,33099,,,
1.8401402235031128,5,33149,,,
1.0378886461257935,5,33199,,,
0.7995390892028809,5,33249,,,
0.46069562435150146,5,33299,,,
0.4575829803943634,5,33349,,,
0.8916522264480591,5,33399,,,
1.5822606086730957,5,33449,,,
0.9105860590934753,5,33499,,,
1.0115468502044678,5,33549,,,
1.06007981300354,5,33599,,,
0.9967077374458313,5,33649,,,
0.7828424572944641,5,33699,,,
2.130657196044922,5,33749,,,
0.652153491973877,5,33799,,,
1.2208869457244873,5,33849,,,
0.7517178058624268,5,33899,,,
0.7529079914093018,5,33949,,,
0.284969687461853,5,33999,,,
1.0661344528198242,5,34049,,,
1.005660057067871,5,34099,,,
0.33931776881217957,5,34149,,,
0.20052093267440796,5,34199,,,
0.2838497757911682,5,34249,,,
1.0003260374069214,5,34299,,,
1.2605259418487549,5,34349,,,
0.7965273857116699,5,34399,,,
1.974032998085022,5,34449,,,
0.25128987431526184,5,34499,,,
0.8034675717353821,5,34549,,,
1.68962562084198,5,34599,,,
0.3613909184932709,5,34649,,,
1.8472356796264648,5,34699,,,
0.9964649677276611,5,34749,,,
1.3136317729949951,5,34799,,,
1.8039755821228027,5,34849,,,
0.3656712472438812,5,34899,,,
0.8642805218696594,5,34949,,,
1.9862747192382812,5,34999,,,
0.2776583433151245,5,35049,,,
0.6455234885215759,5,35099,,,
0.3142881989479065,5,35149,,,
0.9789731502532959,5,35199,,,
0.8551536798477173,5,35249,,,
0.3490120768547058,5,35299,,,
0.9827946424484253,5,35349,,,
0.9263976812362671,5,35399,,,
1.106779932975769,5,35449,,,
