train_loss_step,step,epoch,test_acc_step,test_acc_epoch,train_loss_epoch
0.7184157967567444,49,0,,,
0.8106950521469116,99,0,,,
1.1719082593917847,149,0,,,
0.6760650873184204,199,0,,,
0.9113006591796875,249,0,,,
0.9457923769950867,299,0,,,
0.7700855731964111,349,0,,,
0.8765273094177246,399,0,,,
1.414477825164795,449,0,,,
1.4546761512756348,499,0,,,
0.8100939989089966,549,0,,,
1.0047518014907837,599,0,,,
1.1291767358779907,649,0,,,
0.9862138032913208,699,0,,,
1.4788087606430054,749,0,,,
0.8794882297515869,799,0,,,
0.8492666482925415,849,0,,,
1.0223308801651,899,0,,,
0.8791050910949707,949,0,,,
0.762057363986969,999,0,,,
1.5149364471435547,1049,0,,,
1.7202814817428589,1099,0,,,
0.9851055145263672,1149,0,,,
0.937027633190155,1199,0,,,
0.6373302936553955,1249,0,,,
0.9422778487205505,1299,0,,,
1.5552618503570557,1349,0,,,
1.212174892425537,1399,0,,,
0.7432799935340881,1449,0,,,
1.7738945484161377,1499,0,,,
0.8374083042144775,1549,0,,,
0.9953869581222534,1599,0,,,
0.774162232875824,1649,0,,,
1.9486886262893677,1699,0,,,
0.6345932483673096,1749,0,,,
1.5562984943389893,1799,0,,,
1.1820268630981445,1849,0,,,
0.8794585466384888,1899,0,,,
0.7293601036071777,1949,0,,,
0.6753911972045898,1999,0,,,
1.8001508712768555,2049,0,,,
1.6599406003952026,2099,0,,,
1.2840542793273926,2149,0,,,
0.6466431617736816,2199,0,,,
0.8113759756088257,2249,0,,,
0.7962020635604858,2299,0,,,
0.7442044019699097,2349,0,,,
1.159895420074463,2399,0,,,
0.6035666465759277,2449,0,,,
0.5725061297416687,2499,0,,,
0.7424235343933105,2549,0,,,
0.9556574821472168,2599,0,,,
0.663877546787262,2649,0,,,
1.060025930404663,2699,0,,,
1.0641287565231323,2749,0,,,
0.8493632078170776,2799,0,,,
1.0898702144622803,2849,0,,,
0.8241003155708313,2899,0,,,
1.2452315092086792,2949,0,,,
0.8395822048187256,2999,0,,,
0.8280242681503296,3049,0,,,
0.5709807276725769,3099,0,,,
0.9379730224609375,3149,0,,,
,0,,0.5625,,
,1,,0.71875,,
,2,,0.59375,,
,3,,0.625,,
,4,,0.75,,
,5,,0.75,,
,6,,0.75,,
,7,,0.6875,,
,8,,0.8125,,
,9,,0.6875,,
,10,,0.6875,,
,11,,0.78125,,
,12,,0.6875,,
,13,,0.5,,
,14,,0.71875,,
,15,,0.59375,,
,16,,0.75,,
,17,,0.84375,,
,18,,0.78125,,
,19,,0.8125,,
,20,,0.8125,,
,21,,0.71875,,
,22,,0.71875,,
,23,,0.8125,,
,24,,0.78125,,
,25,,0.8125,,
,26,,0.84375,,
,27,,0.78125,,
,28,,0.78125,,
,29,,0.78125,,
,30,,0.84375,,
,31,,0.75,,
,32,,0.875,,
,33,,1.0,,
,3165,0,,0.7398297190666199,
,3165,0,,,0.9997020959854126
1.4295352697372437,3199,1,,,
0.8672147989273071,3249,1,,,
1.1624069213867188,3299,1,,,
0.8236295580863953,3349,1,,,
1.5268315076828003,3399,1,,,
1.101254940032959,3449,1,,,
0.9909568428993225,3499,1,,,
0.9859977960586548,3549,1,,,
0.6504590511322021,3599,1,,,
0.7560552954673767,3649,1,,,
1.4203685522079468,3699,1,,,
0.9971873164176941,3749,1,,,
1.7606961727142334,3799,1,,,
1.352426290512085,3849,1,,,
0.801308810710907,3899,1,,,
0.8452403545379639,3949,1,,,
1.220638632774353,3999,1,,,
0.5995979309082031,4049,1,,,
1.0210669040679932,4099,1,,,
0.844995379447937,4149,1,,,
0.5558401346206665,4199,1,,,
0.8046280145645142,4249,1,,,
1.4534080028533936,4299,1,,,
0.9406296014785767,4349,1,,,
0.5687074661254883,4399,1,,,
0.8457863926887512,4449,1,,,
1.4465664625167847,4499,1,,,
0.6416469812393188,4549,1,,,
0.625714123249054,4599,1,,,
0.7952128648757935,4649,1,,,
1.1290899515151978,4699,1,,,
1.0559849739074707,4749,1,,,
1.059597134590149,4799,1,,,
1.028559923171997,4849,1,,,
0.7962539196014404,4899,1,,,
1.1203333139419556,4949,1,,,
0.5378561615943909,4999,1,,,
0.913880467414856,5049,1,,,
0.7411492466926575,5099,1,,,
0.8663701415061951,5149,1,,,
0.7991565465927124,5199,1,,,
1.039146900177002,5249,1,,,
1.4441227912902832,5299,1,,,
1.164252758026123,5349,1,,,
0.9991918206214905,5399,1,,,
0.908935010433197,5449,1,,,
0.8070000410079956,5499,1,,,
0.6382429003715515,5549,1,,,
0.8790332078933716,5599,1,,,
0.8735567331314087,5649,1,,,
1.1442632675170898,5699,1,,,
0.8407697677612305,5749,1,,,
1.7232286930084229,5799,1,,,
0.7685790657997131,5849,1,,,
0.6200916171073914,5899,1,,,
1.4667067527770996,5949,1,,,
0.7205745577812195,5999,1,,,
0.8166671991348267,6049,1,,,
0.8249379992485046,6099,1,,,
0.7388845682144165,6149,1,,,
0.5929122567176819,6199,1,,,
0.7818634510040283,6249,1,,,
1.5230598449707031,6299,1,,,
,34,,0.40625,,
,35,,0.4375,,
,36,,0.40625,,
,37,,0.5,,
,38,,0.53125,,
,39,,0.5625,,
,40,,0.5625,,
,41,,0.5625,,
,42,,0.5625,,
,43,,0.59375,,
,44,,0.34375,,
,45,,0.59375,,
,46,,0.53125,,
,47,,0.3125,,
,48,,0.3125,,
,49,,0.46875,,
,50,,0.53125,,
,51,,0.65625,,
,52,,0.625,,
,53,,0.71875,,
,54,,0.5625,,
,55,,0.625,,
,56,,0.40625,,
,57,,0.625,,
,58,,0.59375,,
,59,,0.625,,
,60,,0.65625,,
,61,,0.65625,,
,62,,0.625,,
,63,,0.65625,,
,64,,0.6875,,
,65,,0.625,,
,66,,0.84375,,
,67,,1.0,,
,6331,1,,0.5581835508346558,
,6331,1,,,0.9914556741714478
1.1098010540008545,6349,2,,,
0.5891940593719482,6399,2,,,
0.9146603345870972,6449,2,,,
0.6670956015586853,6499,2,,,
1.4506760835647583,6549,2,,,
1.171936273574829,6599,2,,,
0.9440851807594299,6649,2,,,
1.058487892150879,6699,2,,,
1.103198528289795,6749,2,,,
1.0860047340393066,6799,2,,,
0.8773453831672668,6849,2,,,
0.6376444101333618,6899,2,,,
0.6555777788162231,6949,2,,,
0.8251445293426514,6999,2,,,
1.1273914575576782,7049,2,,,
0.8241461515426636,7099,2,,,
0.8446038961410522,7149,2,,,
0.7889822721481323,7199,2,,,
0.7782252430915833,7249,2,,,
0.6104781627655029,7299,2,,,
1.5563340187072754,7349,2,,,
1.6129615306854248,7399,2,,,
0.7846511006355286,7449,2,,,
1.088915467262268,7499,2,,,
0.6147979497909546,7549,2,,,
0.678736686706543,7599,2,,,
1.1750414371490479,7649,2,,,
0.6388953924179077,7699,2,,,
0.6386184692382812,7749,2,,,
0.9383576512336731,7799,2,,,
0.7753579020500183,7849,2,,,
0.7995460033416748,7899,2,,,
0.8345563411712646,7949,2,,,
1.468524694442749,7999,2,,,
0.7780566215515137,8049,2,,,
0.7934888601303101,8099,2,,,
0.8040411472320557,8149,2,,,
0.6330271363258362,8199,2,,,
0.5782190561294556,8249,2,,,
1.6337916851043701,8299,2,,,
0.862204909324646,8349,2,,,
0.8168032169342041,8399,2,,,
1.127371072769165,8449,2,,,
0.6530289649963379,8499,2,,,
1.058247447013855,8549,2,,,
0.9504633545875549,8599,2,,,
0.9562500715255737,8649,2,,,
0.9901992082595825,8699,2,,,
1.3141132593154907,8749,2,,,
0.6214892864227295,8799,2,,,
0.8101912140846252,8849,2,,,
0.620381236076355,8899,2,,,
0.9696601629257202,8949,2,,,
0.9954472780227661,8999,2,,,
0.601797342300415,9049,2,,,
1.4264862537384033,9099,2,,,
1.0122216939926147,9149,2,,,
1.1050320863723755,9199,2,,,
1.0883493423461914,9249,2,,,
1.1530523300170898,9299,2,,,
0.608782947063446,9349,2,,,
0.6101955771446228,9399,2,,,
0.6523784399032593,9449,2,,,
,68,,0.65625,,
,69,,0.8125,,
,70,,0.6875,,
,71,,0.71875,,
,72,,0.78125,,
,73,,0.84375,,
,74,,0.8125,,
,75,,0.6875,,
,76,,0.84375,,
,77,,0.71875,,
,78,,0.71875,,
,79,,0.8125,,
,80,,0.78125,,
,81,,0.625,,
,82,,0.75,,
,83,,0.65625,,
,84,,0.8125,,
,85,,0.9375,,
,86,,0.84375,,
,87,,0.8125,,
,88,,0.9375,,
,89,,0.71875,,
,90,,0.875,,
,91,,0.90625,,
,92,,0.875,,
,93,,0.84375,,
,94,,0.84375,,
,95,,0.78125,,
,96,,0.84375,,
,97,,0.8125,,
,98,,0.9375,,
,99,,0.75,,
,100,,0.9375,,
,101,,1.0,,
,9497,2,,0.7994323372840881,
,9497,2,,,0.9938448667526245
0.9529292583465576,9499,3,,,
0.7856352925300598,9549,3,,,
0.6232088208198547,9599,3,,,
0.8351011872291565,9649,3,,,
0.6330279111862183,9699,3,,,
0.797683835029602,9749,3,,,
1.1990035772323608,9799,3,,,
0.8451046943664551,9849,3,,,
0.524715006351471,9899,3,,,
0.8032224178314209,9949,3,,,
1.1305968761444092,9999,3,,,
0.636493444442749,10049,3,,,
0.7873772978782654,10099,3,,,
1.411870002746582,10149,3,,,
0.6519763469696045,10199,3,,,
1.0181132555007935,10249,3,,,
1.0772074460983276,10299,3,,,
1.41000235080719,10349,3,,,
1.0617834329605103,10399,3,,,
1.3945295810699463,10449,3,,,
1.5040172338485718,10499,3,,,
1.0600357055664062,10549,3,,,
0.8528027534484863,10599,3,,,
0.646390438079834,10649,3,,,
0.6106778383255005,10699,3,,,
0.7904538512229919,10749,3,,,
0.7771238684654236,10799,3,,,
0.5828073620796204,10849,3,,,
0.8941084146499634,10899,3,,,
1.1334254741668701,10949,3,,,
0.9858211278915405,10999,3,,,
0.6053847670555115,11049,3,,,
0.7591134309768677,11099,3,,,
0.5774226188659668,11149,3,,,
1.579014778137207,11199,3,,,
1.5227928161621094,11249,3,,,
0.8018509149551392,11299,3,,,
0.8206083178520203,11349,3,,,
1.0413455963134766,11399,3,,,
0.597846269607544,11449,3,,,
1.0085086822509766,11499,3,,,
1.513150691986084,11549,3,,,
1.590263843536377,11599,3,,,
0.7897668480873108,11649,3,,,
0.5922550559043884,11699,3,,,
0.8063169121742249,11749,3,,,
0.9347796440124512,11799,3,,,
0.7808681726455688,11849,3,,,
0.7840197086334229,11899,3,,,
0.6326041221618652,11949,3,,,
2.008723735809326,11999,3,,,
1.1091606616973877,12049,3,,,
1.0963282585144043,12099,3,,,
0.841372013092041,12149,3,,,
0.9932021498680115,12199,3,,,
1.0381563901901245,12249,3,,,
1.210078477859497,12299,3,,,
0.7940047979354858,12349,3,,,
0.8034416437149048,12399,3,,,
0.987696647644043,12449,3,,,
0.8329737186431885,12499,3,,,
0.9798007011413574,12549,3,,,
0.812438428401947,12599,3,,,
1.0380613803863525,12649,3,,,
,102,,0.6875,,
,103,,0.65625,,
,104,,0.625,,
,105,,0.6875,,
,106,,0.8125,,
,107,,0.8125,,
,108,,0.78125,,
,109,,0.6875,,
,110,,0.6875,,
,111,,0.71875,,
,112,,0.75,,
,113,,0.8125,,
,114,,0.78125,,
,115,,0.59375,,
,116,,0.75,,
,117,,0.65625,,
,118,,0.84375,,
,119,,0.875,,
,120,,0.875,,
,121,,0.78125,,
,122,,0.84375,,
,123,,0.71875,,
,124,,0.875,,
,125,,0.875,,
,126,,0.84375,,
,127,,0.875,,
,128,,0.9375,,
,129,,0.84375,,
,130,,0.9375,,
,131,,0.78125,,
,132,,0.9375,,
,133,,0.8125,,
,134,,0.9375,,
,135,,1.0,,
,12663,3,,0.790917694568634,
,12663,3,,,0.9875404238700867
0.8901200890541077,12699,4,,,
0.9749101996421814,12749,4,,,
0.7429103851318359,12799,4,,,
1.004960060119629,12849,4,,,
0.8417586088180542,12899,4,,,
1.0808124542236328,12949,4,,,
1.0337454080581665,12999,4,,,
1.4303598403930664,13049,4,,,
0.7478001117706299,13099,4,,,
1.2650513648986816,13149,4,,,
1.0552619695663452,13199,4,,,
0.8922484517097473,13249,4,,,
0.8000420331954956,13299,4,,,
1.6459357738494873,13349,4,,,
0.6083280444145203,13399,4,,,
0.9176411032676697,13449,4,,,
1.0455693006515503,13499,4,,,
0.8471971750259399,13549,4,,,
0.5673648118972778,13599,4,,,
0.6471756100654602,13649,4,,,
1.0488369464874268,13699,4,,,
0.8997384905815125,13749,4,,,
0.6485057473182678,13799,4,,,
0.7829941511154175,13849,4,,,
0.8223136067390442,13899,4,,,
0.9556022882461548,13949,4,,,
1.282371997833252,13999,4,,,
1.069034457206726,14049,4,,,
0.7451398372650146,14099,4,,,
1.5277442932128906,14149,4,,,
0.852692723274231,14199,4,,,
0.9096742868423462,14249,4,,,
0.8275408744812012,14299,4,,,
0.792320728302002,14349,4,,,
0.8719886541366577,14399,4,,,
0.6681138873100281,14449,4,,,
0.8699570894241333,14499,4,,,
1.4597595930099487,14549,4,,,
1.418229103088379,14599,4,,,
0.8514484167098999,14649,4,,,
0.635493814945221,14699,4,,,
0.9550449848175049,14749,4,,,
0.8364096879959106,14799,4,,,
0.7238937020301819,14849,4,,,
1.1333202123641968,14899,4,,,
0.7350853085517883,14949,4,,,
0.6319549083709717,14999,4,,,
0.8418346643447876,15049,4,,,
1.3717563152313232,15099,4,,,
1.146356463432312,15149,4,,,
1.1510124206542969,15199,4,,,
1.0989861488342285,15249,4,,,
1.053112506866455,15299,4,,,
0.6801201105117798,15349,4,,,
0.7943265438079834,15399,4,,,
1.6944096088409424,15449,4,,,
0.7992575764656067,15499,4,,,
1.3377448320388794,15549,4,,,
1.1014058589935303,15599,4,,,
1.5765702724456787,15649,4,,,
1.4173754453659058,15699,4,,,
0.627554714679718,15749,4,,,
1.5588397979736328,15799,4,,,
,136,,0.71875,,
,137,,0.65625,,
,138,,0.78125,,
,139,,0.84375,,
,140,,0.78125,,
,141,,0.8125,,
,142,,0.8125,,
,143,,0.8125,,
,144,,0.71875,,
,145,,0.8125,,
,146,,0.625,,
,147,,0.8125,,
,148,,0.78125,,
,149,,0.71875,,
,150,,0.5625,,
,151,,0.875,,
,152,,0.78125,,
,153,,0.78125,,
,154,,0.8125,,
,155,,0.84375,,
,156,,0.75,,
,157,,0.90625,,
,158,,0.6875,,
,159,,0.8125,,
,160,,0.8125,,
,161,,0.75,,
,162,,0.8125,,
,163,,0.875,,
,164,,0.78125,,
,165,,0.875,,
,166,,0.84375,,
,167,,0.8125,,
,168,,0.96875,,
,169,,1.0,,
,15829,4,,0.7890255451202393,
,15829,4,,,0.9928699731826782
