train_loss_step,epoch,step,test_acc_step,test_acc_epoch,train_loss_epoch
,,0,0.5,,
,,1,0.34375,,
,,2,0.46875,,
,,3,0.4375,,
,,4,0.34375,,
,,5,0.3125,,
,,6,0.28125,,
,,7,0.34375,,
,,8,0.375,,
,,9,0.4375,,
,,10,0.34375,,
,,11,0.28125,,
,,12,0.40625,,
,,13,0.5,,
,,14,0.3125,,
,,15,0.46875,,
,,16,0.40625,,
,,17,0.5625,,
,,18,0.53125,,
,,19,0.625,,
,,20,0.4375,,
,,21,0.4375,,
,,22,0.53125,,
,,23,0.3125,,
,,24,0.3125,,
,,25,0.78125,,
,,26,0.65625,,
,,27,0.28125,,
,,28,0.46875,,
,,29,0.40625,,
,,30,0.3125,,
,,31,0.375,,
,,32,0.21875,,
,,33,1.0,,
,0,3165,,0.4191106855869293,
,0,3165,,,0.8575337529182434
1.1883658170700073,1,3199,,,
0.3894047439098358,1,3249,,,
1.6519062519073486,1,3299,,,
2.0672173500061035,1,3349,,,
0.3329724967479706,1,3399,,,
0.7840138077735901,1,3449,,,
1.2182185649871826,1,3499,,,
0.7793034911155701,1,3549,,,
0.4223546087741852,1,3599,,,
0.7755275964736938,1,3649,,,
0.8663046956062317,1,3699,,,
0.5043467283248901,1,3749,,,
0.7760542631149292,1,3799,,,
1.635492205619812,1,3849,,,
0.4336346387863159,1,3899,,,
0.29306358098983765,1,3949,,,
0.40817931294441223,1,3999,,,
1.937766671180725,1,4049,,,
1.187498927116394,1,4099,,,
0.7910823822021484,1,4149,,,
0.5426456928253174,1,4199,,,
1.8971740007400513,1,4249,,,
0.4000190496444702,1,4299,,,
0.38498950004577637,1,4349,,,
0.5424160957336426,1,4399,,,
1.0011930465698242,1,4449,,,
1.816474199295044,1,4499,,,
0.3212664723396301,1,4549,,,
0.7854504585266113,1,4599,,,
0.6296342015266418,1,4649,,,
0.7714066505432129,1,4699,,,
0.7808600068092346,1,4749,,,
0.774726390838623,1,4799,,,
2.0261576175689697,1,4849,,,
0.5583081841468811,1,4899,,,
0.7759402990341187,1,4949,,,
1.047982931137085,1,4999,,,
1.0350341796875,1,5049,,,
1.2236542701721191,1,5099,,,
0.3392122685909271,1,5149,,,
0.7836837768554688,1,5199,,,
0.43575742840766907,1,5249,,,
0.7815303206443787,1,5299,,,
0.7779456377029419,1,5349,,,
0.47948119044303894,1,5399,,,
0.7887802124023438,1,5449,,,
0.7792620658874512,1,5499,,,
0.7765525579452515,1,5549,,,
0.6330578923225403,1,5599,,,
0.8190131187438965,1,5649,,,
0.8408892750740051,1,5699,,,
1.000570297241211,1,5749,,,
1.2138707637786865,1,5799,,,
1.1356136798858643,1,5849,,,
1.1858800649642944,1,5899,,,
1.1143847703933716,1,5949,,,
0.3458138108253479,1,5999,,,
0.7786696553230286,1,6049,,,
0.40087831020355225,1,6099,,,
0.43506336212158203,1,6149,,,
0.9804433584213257,1,6199,,,
1.2055538892745972,1,6249,,,
0.2995383143424988,1,6299,,,
,,34,0.625,,
,,35,0.40625,,
,,36,0.53125,,
,,37,0.5625,,
,,38,0.46875,,
,,39,0.375,,
,,40,0.4375,,
,,41,0.40625,,
,,42,0.4375,,
,,43,0.4375,,
,,44,0.375,,
,,45,0.40625,,
,,46,0.46875,,
,,47,0.59375,,
,,48,0.40625,,
,,49,0.59375,,
,,50,0.4375,,
,,51,0.625,,
,,52,0.5,,
,,53,0.625,,
,,54,0.65625,,
,,55,0.5625,,
,,56,0.5625,,
,,57,0.5625,,
,,58,0.53125,,
,,59,0.75,,
,,60,0.625,,
,,61,0.28125,,
,,62,0.46875,,
,,63,0.46875,,
,,64,0.28125,,
,,65,0.46875,,
,,66,0.34375,,
,,67,1.0,,
,1,6331,,0.4938505291938782,
,1,6331,,,0.8522883653640747
0.3702814280986786,2,6349,,,
1.6574382781982422,2,6399,,,
1.4458929300308228,2,6449,,,
0.8611526489257812,2,6499,,,
0.7768848538398743,2,6549,,,
1.6914422512054443,2,6599,,,
1.4425883293151855,2,6649,,,
1.5220905542373657,2,6699,,,
0.7845751047134399,2,6749,,,
1.1720829010009766,2,6799,,,
0.9487041234970093,2,6849,,,
0.4624059498310089,2,6899,,,
1.2394464015960693,2,6949,,,
0.42188435792922974,2,6999,,,
1.7345244884490967,2,7049,,,
2.000012159347534,2,7099,,,
1.5421218872070312,2,7149,,,
0.7801945209503174,2,7199,,,
0.7781869173049927,2,7249,,,
0.39966610074043274,2,7299,,,
0.7814463376998901,2,7349,,,
0.4647490680217743,2,7399,,,
0.7801178693771362,2,7449,,,
1.752400279045105,2,7499,,,
0.22600111365318298,2,7549,,,
1.252009630203247,2,7599,,,
0.34469377994537354,2,7649,,,
0.8528194427490234,2,7699,,,
0.9755903482437134,2,7749,,,
0.7695413827896118,2,7799,,,
0.5501261949539185,2,7849,,,
1.661085844039917,2,7899,,,
1.0215078592300415,2,7949,,,
1.2749791145324707,2,7999,,,
1.134756088256836,2,8049,,,
1.1159521341323853,2,8099,,,
0.3882427215576172,2,8149,,,
0.4881460666656494,2,8199,,,
0.8041288256645203,2,8249,,,
0.4167390465736389,2,8299,,,
1.3570771217346191,2,8349,,,
0.3637128472328186,2,8399,,,
0.7820148468017578,2,8449,,,
0.5200664401054382,2,8499,,,
0.932455837726593,2,8549,,,
0.41266530752182007,2,8599,,,
0.8646446466445923,2,8649,,,
1.1887798309326172,2,8699,,,
0.4363003075122833,2,8749,,,
0.39688804745674133,2,8799,,,
0.3785492181777954,2,8849,,,
1.2048894166946411,2,8899,,,
0.7800819873809814,2,8949,,,
0.4282782971858978,2,8999,,,
0.8138761520385742,2,9049,,,
1.8075528144836426,2,9099,,,
0.658011794090271,2,9149,,,
0.8000442981719971,2,9199,,,
2.0342698097229004,2,9249,,,
0.3626418709754944,2,9299,,,
1.43558931350708,2,9349,,,
1.2017050981521606,2,9399,,,
0.7729777097702026,2,9449,,,
,,68,0.71875,,
,,69,0.59375,,
,,70,0.65625,,
,,71,0.71875,,
,,72,0.5625,,
,,73,0.46875,,
,,74,0.59375,,
,,75,0.6875,,
,,76,0.6875,,
,,77,0.78125,,
,,78,0.5,,
,,79,0.53125,,
,,80,0.59375,,
,,81,0.625,,
,,82,0.4375,,
,,83,0.6875,,
,,84,0.4375,,
,,85,0.6875,,
,,86,0.625,,
,,87,0.65625,,
,,88,0.71875,,
,,89,0.53125,,
,,90,0.6875,,
,,91,0.59375,,
,,92,0.46875,,
,,93,0.78125,,
,,94,0.71875,,
,,95,0.4375,,
,,96,0.625,,
,,97,0.53125,,
,,98,0.53125,,
,,99,0.5,,
,,100,0.25,,
,,101,0.0,,
,2,9497,,0.5941343307495117,
,2,9497,,,0.8463250994682312
0.42616310715675354,3,9499,,,
1.688396692276001,3,9549,,,
1.8817660808563232,3,9599,,,
0.46080222725868225,3,9649,,,
0.9054676294326782,3,9699,,,
0.3915184736251831,3,9749,,,
0.41594961285591125,3,9799,,,
0.45781585574150085,3,9849,,,
0.45842456817626953,3,9899,,,
0.532451868057251,3,9949,,,
0.801461935043335,3,9999,,,
1.8368303775787354,3,10049,,,
0.45274055004119873,3,10099,,,
0.5309626460075378,3,10149,,,
0.46505308151245117,3,10199,,,
0.47426119446754456,3,10249,,,
1.9419121742248535,3,10299,,,
0.29576629400253296,3,10349,,,
1.426265001296997,3,10399,,,
1.02494215965271,3,10449,,,
1.2756520509719849,3,10499,,,
1.7475299835205078,3,10549,,,
1.3346964120864868,3,10599,,,
1.0312420129776,3,10649,,,
1.090200424194336,3,10699,,,
0.5606186389923096,3,10749,,,
0.9001560211181641,3,10799,,,
0.37952330708503723,3,10849,,,
1.1542785167694092,3,10899,,,
0.7699534296989441,3,10949,,,
0.369708389043808,3,10999,,,
0.7802760601043701,3,11049,,,
0.4751117527484894,3,11099,,,
0.7836711406707764,3,11149,,,
1.125067949295044,3,11199,,,
0.5433530211448669,3,11249,,,
0.8173118829727173,3,11299,,,
0.8139509558677673,3,11349,,,
1.0074427127838135,3,11399,,,
0.8111822605133057,3,11449,,,
0.7819604873657227,3,11499,,,
0.7821547985076904,3,11549,,,
0.2975054979324341,3,11599,,,
1.0447205305099487,3,11649,,,
0.6123034358024597,3,11699,,,
1.0789493322372437,3,11749,,,
0.6031464338302612,3,11799,,,
1.389399766921997,3,11849,,,
0.9515594840049744,3,11899,,,
1.8415467739105225,3,11949,,,
1.1830637454986572,3,11999,,,
0.7797438502311707,3,12049,,,
0.8050128817558289,3,12099,,,
0.7896174192428589,3,12149,,,
0.9005421996116638,3,12199,,,
0.49613869190216064,3,12249,,,
1.140763759613037,3,12299,,,
0.5707219839096069,3,12349,,,
0.7759158611297607,3,12399,,,
1.5039348602294922,3,12449,,,
0.3819429576396942,3,12499,,,
0.8052878975868225,3,12549,,,
1.7966452836990356,3,12599,,,
0.834780216217041,3,12649,,,
,,102,0.8125,,
,,103,0.6875,,
,,104,0.65625,,
,,105,0.8125,,
,,106,0.625,,
,,107,0.6875,,
,,108,0.71875,,
,,109,0.75,,
,,110,0.71875,,
,,111,0.78125,,
,,112,0.5625,,
,,113,0.6875,,
,,114,0.65625,,
,,115,0.71875,,
,,116,0.5,,
,,117,0.75,,
,,118,0.53125,,
,,119,0.71875,,
,,120,0.6875,,
,,121,0.75,,
,,122,0.75,,
,,123,0.71875,,
,,124,0.71875,,
,,125,0.6875,,
,,126,0.6875,,
,,127,0.84375,,
,,128,0.71875,,
,,129,0.5625,,
,,130,0.78125,,
,,131,0.6875,,
,,132,0.46875,,
,,133,0.65625,,
,,134,0.59375,,
,,135,0.0,,
,3,12663,,0.6868495941162109,
,3,12663,,,0.84641432762146
1.1846710443496704,4,12699,,,
1.865044355392456,4,12749,,,
0.7755140662193298,4,12799,,,
0.4123246967792511,4,12849,,,
0.38706520199775696,4,12899,,,
1.3091495037078857,4,12949,,,
1.1481122970581055,4,12999,,,
0.9099447727203369,4,13049,,,
0.7831251621246338,4,13099,,,
0.4678593873977661,4,13149,,,
0.459369957447052,4,13199,,,
1.8666753768920898,4,13249,,,
0.31482619047164917,4,13299,,,
0.32092297077178955,4,13349,,,
0.3162131607532501,4,13399,,,
0.44792789220809937,4,13449,,,
0.30255573987960815,4,13499,,,
0.4109713137149811,4,13549,,,
0.48522576689720154,4,13599,,,
2.2584569454193115,4,13649,,,
0.4050312042236328,4,13699,,,
0.7794581651687622,4,13749,,,
0.5109899044036865,4,13799,,,
1.131895661354065,4,13849,,,
1.11765456199646,4,13899,,,
1.7818528413772583,4,13949,,,
0.3955290913581848,4,13999,,,
0.38270798325538635,4,14049,,,
0.782966673374176,4,14099,,,
0.8526735305786133,4,14149,,,
0.34579572081565857,4,14199,,,
1.0971505641937256,4,14249,,,
0.777793288230896,4,14299,,,
1.2420626878738403,4,14349,,,
0.7776367664337158,4,14399,,,
0.43662601709365845,4,14449,,,
0.7787322998046875,4,14499,,,
1.7897956371307373,4,14549,,,
0.7846164703369141,4,14599,,,
0.530955970287323,4,14649,,,
0.8134814500808716,4,14699,,,
0.37547117471694946,4,14749,,,
1.4198167324066162,4,14799,,,
1.1174448728561401,4,14849,,,
0.30414244532585144,4,14899,,,
1.0595136880874634,4,14949,,,
0.5216924548149109,4,14999,,,
0.8321762681007385,4,15049,,,
1.0367283821105957,4,15099,,,
0.777501106262207,4,15149,,,
0.7770878076553345,4,15199,,,
0.31215280294418335,4,15249,,,
0.4958033859729767,4,15299,,,
1.2905038595199585,4,15349,,,
0.7779853343963623,4,15399,,,
0.284700870513916,4,15449,,,
0.806388795375824,4,15499,,,
0.44149717688560486,4,15549,,,
0.3612470328807831,4,15599,,,
1.6903862953186035,4,15649,,,
1.2524327039718628,4,15699,,,
0.49302732944488525,4,15749,,,
1.647606372833252,4,15799,,,
,,136,0.9375,,
,,137,0.78125,,
,,138,0.875,,
,,139,0.90625,,
,,140,0.78125,,
,,141,0.8125,,
,,142,0.875,,
,,143,0.875,,
,,144,0.78125,,
,,145,0.90625,,
,,146,0.78125,,
,,147,0.8125,,
,,148,0.9375,,
,,149,0.84375,,
,,150,0.65625,,
,,151,0.875,,
,,152,0.5625,,
,,153,0.84375,,
,,154,0.9375,,
,,155,0.90625,,
,,156,0.875,,
,,157,0.84375,,
,,158,0.75,,
,,159,0.8125,,
,,160,0.78125,,
,,161,0.9375,,
,,162,0.84375,,
,,163,0.75,,
,,164,0.875,,
,,165,0.8125,,
,,166,0.84375,,
,,167,0.84375,,
,,168,0.9375,,
,,169,1.0,,
,4,15829,,0.8363292217254639,
,4,15829,,,0.8421583771705627
