step,train_loss_step,epoch,test_acc_step,test_acc_epoch,train_loss_epoch
6399,0.532693088054657,2,,,
6449,0.3141535222530365,2,,,
6499,0.28460636734962463,2,,,
6549,0.7029573917388916,2,,,
6599,0.729311466217041,2,,,
6649,0.4288829267024994,2,,,
6699,0.24415424466133118,2,,,
6749,0.306769996881485,2,,,
6799,0.2174769937992096,2,,,
6849,0.5875880718231201,2,,,
6899,0.7013863921165466,2,,,
6949,0.3922995328903198,2,,,
6999,0.894071638584137,2,,,
7049,0.8556481599807739,2,,,
7099,0.8044151067733765,2,,,
7149,0.4033694565296173,2,,,
7199,0.9950520396232605,2,,,
7249,0.24854591488838196,2,,,
7299,0.45061248540878296,2,,,
7349,0.45113492012023926,2,,,
7399,0.39536985754966736,2,,,
7449,0.601124107837677,2,,,
7499,0.39208346605300903,2,,,
7549,0.3067116141319275,2,,,
7599,0.3136056363582611,2,,,
7649,0.716586172580719,2,,,
7699,0.25994420051574707,2,,,
7749,0.14977091550827026,2,,,
7799,0.9883623123168945,2,,,
7849,0.2294803261756897,2,,,
7899,0.7048514485359192,2,,,
7949,0.40766268968582153,2,,,
7999,0.2500423192977905,2,,,
8049,0.6091614365577698,2,,,
8099,0.39171695709228516,2,,,
8149,0.3089578151702881,2,,,
8199,0.9298207759857178,2,,,
8249,0.562178373336792,2,,,
8299,0.42318612337112427,2,,,
8349,0.7115386724472046,2,,,
8399,0.4988206624984741,2,,,
8449,0.4179303050041199,2,,,
8499,1.2570137977600098,2,,,
8549,0.4592849612236023,2,,,
8599,0.21841534972190857,2,,,
8649,0.4113541543483734,2,,,
8699,1.2441515922546387,2,,,
8749,0.4318435788154602,2,,,
8799,0.28138211369514465,2,,,
8849,0.2334802895784378,2,,,
8899,0.43271464109420776,2,,,
8949,0.2362455278635025,2,,,
8999,0.7662220001220703,2,,,
9049,0.2757202684879303,2,,,
9099,0.2630520164966583,2,,,
9149,0.9465442299842834,2,,,
9199,0.40745413303375244,2,,,
9249,0.8847872614860535,2,,,
9299,0.23977766931056976,2,,,
9349,0.2199697196483612,2,,,
9399,0.630509078502655,2,,,
9449,0.6265647411346436,2,,,
34,,,1.0,,
35,,,1.0,,
36,,,1.0,,
37,,,1.0,,
38,,,1.0,,
39,,,1.0,,
40,,,1.0,,
41,,,1.0,,
42,,,1.0,,
43,,,1.0,,
44,,,0.984375,,
45,,,1.0,,
46,,,1.0,,
47,,,1.0,,
48,,,1.0,,
49,,,0.984375,,
50,,,1.0,,
9497,,2,,0.9981078505516052,
9497,,2,,,0.5213513970375061
9499,0.5719257593154907,3,,,
9549,0.595900297164917,3,,,
9599,0.6010840535163879,3,,,
9649,0.3959587514400482,3,,,
9699,0.2725656032562256,3,,,
9749,0.2539524435997009,3,,,
9799,0.40490007400512695,3,,,
9849,0.2779809832572937,3,,,
9899,0.7230225205421448,3,,,
9949,0.682205855846405,3,,,
9999,0.40192317962646484,3,,,
10049,0.672308087348938,3,,,
10099,0.5505226254463196,3,,,
10149,0.43166887760162354,3,,,
10199,0.2526017129421234,3,,,
10249,0.4013347625732422,3,,,
10299,0.2832435965538025,3,,,
10349,0.42158737778663635,3,,,
10399,0.39146581292152405,3,,,
10449,0.23097150027751923,3,,,
10499,0.34541624784469604,3,,,
10549,0.3929283618927002,3,,,
10599,0.4006493389606476,3,,,
10649,0.5674836039543152,3,,,
10699,0.7585068345069885,3,,,
10749,0.1945834755897522,3,,,
10799,0.22361132502555847,3,,,
10849,0.3990461826324463,3,,,
10899,0.9734467267990112,3,,,
10949,0.6561174392700195,3,,,
10999,0.525862991809845,3,,,
11049,0.879417896270752,3,,,
11099,0.2910671532154083,3,,,
11149,0.3896304965019226,3,,,
11199,0.4873303472995758,3,,,
11249,0.2378780096769333,3,,,
11299,0.34539857506752014,3,,,
11349,0.9328777194023132,3,,,
11399,0.6409631371498108,3,,,
11449,0.8502261638641357,3,,,
11499,0.9735153913497925,3,,,
11549,0.42456287145614624,3,,,
11599,0.6217048168182373,3,,,
11649,0.9534342288970947,3,,,
11699,0.3985608220100403,3,,,
11749,0.27989786863327026,3,,,
11799,0.5421780347824097,3,,,
11849,0.724069356918335,3,,,
11899,1.4937121868133545,3,,,
11949,0.26518505811691284,3,,,
11999,0.5767747163772583,3,,,
12049,0.5485177040100098,3,,,
12099,0.4000837802886963,3,,,
12149,0.2871764302253723,3,,,
12199,0.4731978178024292,3,,,
12249,0.4266778826713562,3,,,
12299,0.9894540309906006,3,,,
12349,0.9767088294029236,3,,,
12399,0.47233033180236816,3,,,
12449,0.46312305331230164,3,,,
12499,0.28184974193573,3,,,
12549,0.4186703562736511,3,,,
12599,0.28808993101119995,3,,,
12649,1.1478967666625977,3,,,
51,,,0.828125,,
52,,,0.796875,,
53,,,0.875,,
54,,,0.828125,,
55,,,0.796875,,
56,,,0.765625,,
57,,,0.828125,,
58,,,0.828125,,
59,,,0.875,,
60,,,0.90625,,
61,,,0.890625,,
62,,,0.953125,,
63,,,0.90625,,
64,,,0.9375,,
65,,,0.96875,,
66,,,0.875,,
67,,,1.0,,
12663,,3,,0.8703879117965698,
12663,,3,,,0.5182525515556335
12699,0.5864131450653076,4,,,
12749,1.0323848724365234,4,,,
12799,0.4179989695549011,4,,,
12849,0.5791330933570862,4,,,
12899,0.999209463596344,4,,,
12949,0.5412633419036865,4,,,
12999,0.9841969609260559,4,,,
13049,0.27494293451309204,4,,,
13099,0.4976262152194977,4,,,
13149,0.3916271924972534,4,,,
13199,0.3914662003517151,4,,,
13249,0.6163129806518555,4,,,
13299,0.48600780963897705,4,,,
13349,0.22947312891483307,4,,,
13399,0.2893944978713989,4,,,
13449,0.7227765321731567,4,,,
13499,0.40587687492370605,4,,,
13549,0.31234437227249146,4,,,
13599,0.9607168436050415,4,,,
13649,0.7122597098350525,4,,,
13699,0.5278201103210449,4,,,
13749,0.251293808221817,4,,,
13799,0.901098906993866,4,,,
13849,0.42521947622299194,4,,,
13899,0.1993105709552765,4,,,
13949,0.46748101711273193,4,,,
13999,0.6365551352500916,4,,,
14049,1.0090364217758179,4,,,
14099,0.5991332530975342,4,,,
14149,0.22474467754364014,4,,,
14199,0.2124897539615631,4,,,
14249,0.4069264531135559,4,,,
14299,0.26812663674354553,4,,,
14349,0.2529694139957428,4,,,
14399,0.3928544819355011,4,,,
14449,0.506869375705719,4,,,
14499,0.9543509483337402,4,,,
14549,0.9306039214134216,4,,,
14599,0.23392190039157867,4,,,
14649,0.38679373264312744,4,,,
14699,0.39707133173942566,4,,,
14749,0.5045512318611145,4,,,
14799,0.40941041707992554,4,,,
14849,0.3928642272949219,4,,,
14899,0.301550030708313,4,,,
14949,0.41658633947372437,4,,,
14999,0.39151883125305176,4,,,
15049,0.44658613204956055,4,,,
15099,0.28135257959365845,4,,,
15149,1.0035130977630615,4,,,
15199,0.40392643213272095,4,,,
15249,0.5978115200996399,4,,,
15299,0.40501752495765686,4,,,
15349,0.18776774406433105,4,,,
15399,0.15130279958248138,4,,,
15449,0.9841222167015076,4,,,
15499,0.700926661491394,4,,,
15549,0.5139027237892151,4,,,
15599,0.541510820388794,4,,,
15649,0.4147046208381653,4,,,
15699,0.39835500717163086,4,,,
15749,0.478838175535202,4,,,
15799,0.42989999055862427,4,,,
68,,,0.96875,,
69,,,0.984375,,
70,,,0.984375,,
71,,,0.953125,,
72,,,0.96875,,
73,,,0.921875,,
74,,,0.921875,,
75,,,0.96875,,
76,,,0.984375,,
77,,,0.953125,,
78,,,0.984375,,
79,,,0.953125,,
80,,,0.96875,,
81,,,0.984375,,
82,,,1.0,,
83,,,0.96875,,
84,,,1.0,,
15829,,4,,0.9678335189819336,
15829,,4,,,0.5184643268585205
