step,train_loss_step,epoch,test_acc_step,test_acc_epoch,train_loss_epoch
49,0.7494915723800659,0,,,
99,1.0213415622711182,0,,,
149,0.5888551473617554,0,,,
199,0.6977113485336304,0,,,
249,0.22051551938056946,0,,,
299,0.26906290650367737,0,,,
349,0.7377293109893799,0,,,
399,0.9169118404388428,0,,,
449,0.5422950983047485,0,,,
499,0.3595897853374481,0,,,
549,0.7769243121147156,0,,,
599,0.7088770866394043,0,,,
649,0.11580304056406021,0,,,
699,0.586394727230072,0,,,
749,0.28572195768356323,0,,,
799,0.7982102036476135,0,,,
849,0.1899038553237915,0,,,
899,0.8735817670822144,0,,,
949,0.24422287940979004,0,,,
999,0.31481409072875977,0,,,
1049,0.39827847480773926,0,,,
1099,0.39502930641174316,0,,,
1149,0.4053395390510559,0,,,
1199,0.2080652415752411,0,,,
1249,0.21259930729866028,0,,,
1299,0.10122261941432953,0,,,
1349,0.4133235812187195,0,,,
1399,0.4234340190887451,0,,,
1449,0.2799355685710907,0,,,
1499,0.21724839508533478,0,,,
1549,0.24560430645942688,0,,,
1599,0.49616143107414246,0,,,
1649,0.6351878046989441,0,,,
1699,0.4089556932449341,0,,,
1749,0.17788732051849365,0,,,
1799,0.18926048278808594,0,,,
1849,0.06740466505289078,0,,,
1899,0.14120322465896606,0,,,
1949,0.38838517665863037,0,,,
1999,0.22863633930683136,0,,,
2049,0.5119373798370361,0,,,
2099,0.21404889225959778,0,,,
2149,0.6052706241607666,0,,,
2199,0.5425971746444702,0,,,
2249,0.16652238368988037,0,,,
2299,0.5778535604476929,0,,,
2349,0.389093816280365,0,,,
2399,0.28431856632232666,0,,,
2449,0.2734224498271942,0,,,
2499,0.4224385917186737,0,,,
2549,0.16523340344429016,0,,,
2599,0.1922515481710434,0,,,
2649,0.14091385900974274,0,,,
2699,0.43862441182136536,0,,,
2749,0.10742034763097763,0,,,
2799,0.41969573497772217,0,,,
2849,0.5708803534507751,0,,,
2899,1.0343925952911377,0,,,
2949,0.25818493962287903,0,,,
2999,0.42272084951400757,0,,,
3049,0.44717398285865784,0,,,
3099,0.566737711429596,0,,,
3149,0.40999147295951843,0,,,
0,,,0.78125,,
1,,,0.859375,,
2,,,0.796875,,
3,,,0.828125,,
4,,,0.8125,,
5,,,0.734375,,
6,,,0.828125,,
7,,,0.734375,,
8,,,0.828125,,
9,,,0.796875,,
10,,,0.78125,,
11,,,0.703125,,
12,,,0.828125,,
13,,,0.875,,
14,,,0.859375,,
15,,,0.828125,,
16,,,0.9090909361839294,,
3165,,0,,0.807947039604187,
3165,,0,,,0.46962836384773254
3199,1.2732195854187012,1,,,
3249,0.755333662033081,1,,,
3299,0.3773617446422577,1,,,
3349,0.3911738991737366,1,,,
3399,1.225847601890564,1,,,
3449,0.23464909195899963,1,,,
3499,0.6373183131217957,1,,,
3549,0.13979262113571167,1,,,
3599,0.40020349621772766,1,,,
3649,0.16822649538516998,1,,,
3699,0.5817673206329346,1,,,
3749,0.39059895277023315,1,,,
3799,0.38858485221862793,1,,,
3849,0.39150193333625793,1,,,
3899,0.19938114285469055,1,,,
3949,0.6644997000694275,1,,,
3999,0.20413613319396973,1,,,
4049,0.16678586602210999,1,,,
4099,0.7490674257278442,1,,,
4149,0.24288414418697357,1,,,
4199,0.39204517006874084,1,,,
4249,0.6076354384422302,1,,,
4299,0.4111911654472351,1,,,
4349,1.2270138263702393,1,,,
4399,0.7893342971801758,1,,,
4449,0.1629205048084259,1,,,
4499,0.16232945024967194,1,,,
4549,0.16573211550712585,1,,,
4599,0.4060184061527252,1,,,
4649,0.39259544014930725,1,,,
4699,0.1728074550628662,1,,,
4749,0.6342418193817139,1,,,
4799,1.230016827583313,1,,,
4849,0.6962660551071167,1,,,
4899,0.6569054126739502,1,,,
4949,0.2521490156650543,1,,,
4999,1.231255054473877,1,,,
5049,0.7542213797569275,1,,,
5099,0.21682526171207428,1,,,
5149,0.3920576572418213,1,,,
5199,0.2895042896270752,1,,,
5249,0.5898033380508423,1,,,
5299,0.6327265501022339,1,,,
5349,0.6584109663963318,1,,,
5399,1.0182856321334839,1,,,
5449,0.20468206703662872,1,,,
5499,0.6372876167297363,1,,,
5549,0.6756791472434998,1,,,
5599,0.38919880986213684,1,,,
5649,0.20587332546710968,1,,,
5699,0.1625921130180359,1,,,
5749,0.39955684542655945,1,,,
5799,0.3941361904144287,1,,,
5849,0.762606680393219,1,,,
5899,1.0472874641418457,1,,,
5949,0.785643458366394,1,,,
5999,0.7707577347755432,1,,,
6049,0.7809626460075378,1,,,
6099,0.5881983637809753,1,,,
6149,0.8192121982574463,1,,,
6199,0.6034634113311768,1,,,
6249,0.4989696145057678,1,,,
6299,0.9678670763969421,1,,,
17,,,0.953125,,
18,,,0.9375,,
19,,,0.921875,,
20,,,0.9375,,
21,,,0.90625,,
22,,,0.875,,
23,,,1.0,,
24,,,0.90625,,
25,,,0.84375,,
26,,,0.921875,,
27,,,0.890625,,
28,,,0.75,,
29,,,0.890625,,
30,,,0.96875,,
31,,,0.90625,,
32,,,0.84375,,
33,,,0.9696969985961914,,
6331,,1,,0.9053926467895508,
6331,,1,,,0.4700707197189331
6349,1.0524861812591553,2,,,
6399,0.3897605538368225,2,,,
6449,0.140146866440773,2,,,
6499,1.4117794036865234,2,,,
6549,0.1345740258693695,2,,,
6599,0.3918442726135254,2,,,
6649,0.39500463008880615,2,,,
6699,0.3864162862300873,2,,,
6749,1.5371503829956055,2,,,
6799,0.6899850368499756,2,,,
6849,0.4334396719932556,2,,,
6899,0.24477097392082214,2,,,
6949,0.24108007550239563,2,,,
6999,0.7984414100646973,2,,,
7049,0.18156512081623077,2,,,
7099,0.21130496263504028,2,,,
7149,0.39112162590026855,2,,,
7199,0.39681360125541687,2,,,
7249,0.39007192850112915,2,,,
7299,0.4082982838153839,2,,,
7349,0.3804662227630615,2,,,
7399,0.30124789476394653,2,,,
7449,0.3791295886039734,2,,,
7499,1.138132929801941,2,,,
7549,0.9927830696105957,2,,,
7599,0.3981805145740509,2,,,
7649,0.30728963017463684,2,,,
7699,0.40096306800842285,2,,,
7749,0.2588635981082916,2,,,
7799,1.021744728088379,2,,,
7849,0.3885018229484558,2,,,
7899,0.19392362236976624,2,,,
7949,1.405310869216919,2,,,
7999,0.4256291389465332,2,,,
8049,1.2447538375854492,2,,,
8099,1.2122600078582764,2,,,
8149,0.20134632289409637,2,,,
8199,0.400659441947937,2,,,
8249,0.21589504182338715,2,,,
8299,0.39453625679016113,2,,,
8349,0.3922119736671448,2,,,
8399,0.39363640546798706,2,,,
8449,0.3868854343891144,2,,,
8499,0.26609307527542114,2,,,
8549,0.7216376066207886,2,,,
8599,0.58964604139328,2,,,
8649,0.3915141224861145,2,,,
8699,0.718962550163269,2,,,
8749,0.18934489786624908,2,,,
8799,0.1484088897705078,2,,,
8849,1.0841944217681885,2,,,
8899,0.6262081861495972,2,,,
8949,0.12139450013637543,2,,,
8999,0.23458367586135864,2,,,
9049,0.5878987312316895,2,,,
9099,0.9925249814987183,2,,,
9149,0.2697647511959076,2,,,
9199,1.0737909078598022,2,,,
9249,0.17871925234794617,2,,,
9299,0.1600250005722046,2,,,
9349,0.1931135207414627,2,,,
9399,0.1920018494129181,2,,,
9449,0.21772727370262146,2,,,
34,,,0.859375,,
35,,,0.875,,
36,,,0.84375,,
37,,,0.859375,,
38,,,0.859375,,
39,,,0.796875,,
40,,,0.875,,
41,,,0.8125,,
42,,,0.828125,,
43,,,0.84375,,
44,,,0.828125,,
45,,,0.734375,,
46,,,0.859375,,
47,,,0.859375,,
48,,,0.84375,,
49,,,0.859375,,
50,,,0.9696969985961914,,
9497,,2,,0.843897819519043,
9497,,2,,,0.4653460383415222
9499,0.6452969312667847,3,,,
9549,0.3913634419441223,3,,,
9599,0.18818049132823944,3,,,
9649,0.15053285658359528,3,,,
9699,0.2601194381713867,3,,,
9749,0.38979631662368774,3,,,
9799,0.39159584045410156,3,,,
9849,0.14854910969734192,3,,,
9899,0.27261805534362793,3,,,
9949,0.39118415117263794,3,,,
9999,0.5329363942146301,3,,,
10049,0.39638006687164307,3,,,
10099,0.16402404010295868,3,,,
10149,0.6647298336029053,3,,,
10199,0.21586324274539948,3,,,
10249,0.37971925735473633,3,,,
10299,0.19634969532489777,3,,,
10349,0.39468109607696533,3,,,
10399,0.6414248943328857,3,,,
10449,0.7083085775375366,3,,,
10499,0.3854712247848511,3,,,
10549,1.10323965549469,3,,,
10599,0.3914634585380554,3,,,
10649,0.5663861036300659,3,,,
10699,1.0874032974243164,3,,,
10749,0.4168529808521271,3,,,
10799,0.5246594548225403,3,,,
10849,1.1376700401306152,3,,,
10899,0.26458117365837097,3,,,
10949,1.4524970054626465,3,,,
10999,0.22555074095726013,3,,,
11049,0.19698160886764526,3,,,
11099,0.2775212824344635,3,,,
11149,0.9220701456069946,3,,,
11199,0.5797691345214844,3,,,
11249,0.2046145647764206,3,,,
11299,0.19764624536037445,3,,,
11349,0.4152910113334656,3,,,
11399,0.8547956943511963,3,,,
11449,0.19400307536125183,3,,,
11499,0.6647726893424988,3,,,
11549,0.2680966258049011,3,,,
11599,0.6041427850723267,3,,,
11649,0.15338554978370667,3,,,
11699,0.6686734557151794,3,,,
11749,0.2207125425338745,3,,,
11799,0.3990691304206848,3,,,
11849,1.282448410987854,3,,,
11899,0.7855249643325806,3,,,
11949,0.2146289348602295,3,,,
11999,0.7011932134628296,3,,,
12049,0.15317974984645844,3,,,
12099,0.24388736486434937,3,,,
12149,1.0054417848587036,3,,,
12199,0.23887522518634796,3,,,
12249,0.6234048008918762,3,,,
12299,0.40104928612709045,3,,,
12349,0.3062564730644226,3,,,
12399,0.395685076713562,3,,,
12449,0.41031718254089355,3,,,
12499,0.17733816802501678,3,,,
12549,0.3918384313583374,3,,,
12599,0.5684021711349487,3,,,
12649,0.15702961385250092,3,,,
51,,,0.96875,,
52,,,0.96875,,
53,,,0.96875,,
54,,,0.921875,,
55,,,0.984375,,
56,,,0.984375,,
57,,,0.9375,,
58,,,0.953125,,
59,,,0.859375,,
60,,,0.9375,,
61,,,0.953125,,
62,,,0.8125,,
63,,,0.890625,,
64,,,0.90625,,
65,,,0.890625,,
66,,,0.875,,
67,,,0.9696969985961914,,
12663,,3,,0.9271523356437683,
12663,,3,,,0.46697449684143066
12699,0.23470479249954224,4,,,
12749,0.3003351092338562,4,,,
12799,0.22823381423950195,4,,,
12849,0.23574773967266083,4,,,
12899,1.0972001552581787,4,,,
12949,0.4336824417114258,4,,,
12999,0.17572356760501862,4,,,
13049,0.17453785240650177,4,,,
13099,0.391763836145401,4,,,
13149,0.5376420021057129,4,,,
13199,0.7588959336280823,4,,,
13249,0.6802648901939392,4,,,
13299,0.306355744600296,4,,,
13349,0.967171311378479,4,,,
13399,1.0931857824325562,4,,,
13449,0.3915107548236847,4,,,
13499,0.23029838502407074,4,,,
13549,0.252655029296875,4,,,
13599,0.23896385729312897,4,,,
13649,0.41848301887512207,4,,,
13699,0.716777503490448,4,,,
13749,0.16252774000167847,4,,,
13799,0.1555481255054474,4,,,
13849,0.3907177448272705,4,,,
13899,0.14500632882118225,4,,,
13949,1.3263674974441528,4,,,
13999,0.135465607047081,4,,,
14049,0.14709366858005524,4,,,
14099,1.0964057445526123,4,,,
14149,0.38995006680488586,4,,,
14199,0.19437851011753082,4,,,
14249,0.4102229177951813,4,,,
14299,0.21080462634563446,4,,,
14349,0.38765209913253784,4,,,
14399,0.7144610285758972,4,,,
14449,0.3907000422477722,4,,,
14499,0.2332182079553604,4,,,
14549,1.1970090866088867,4,,,
14599,0.25536224246025085,4,,,
14649,0.18829259276390076,4,,,
14699,0.6848815083503723,4,,,
14749,0.3941269516944885,4,,,
14799,0.5753397345542908,4,,,
14849,0.3247149884700775,4,,,
14899,0.3982544541358948,4,,,
14949,0.6612297296524048,4,,,
14999,0.13521194458007812,4,,,
15049,0.39159512519836426,4,,,
15099,0.2548303008079529,4,,,
15149,0.635200023651123,4,,,
15199,0.310491144657135,4,,,
15249,0.236493319272995,4,,,
15299,0.6674323081970215,4,,,
15349,0.3833259642124176,4,,,
15399,0.17464616894721985,4,,,
15449,0.540501594543457,4,,,
15499,0.7153393626213074,4,,,
15549,0.4172801375389099,4,,,
15599,1.1557283401489258,4,,,
15649,0.16589640080928802,4,,,
15699,0.3918069899082184,4,,,
15749,1.162287950515747,4,,,
15799,0.1841341108083725,4,,,
68,,,0.9375,,
69,,,0.9375,,
70,,,0.984375,,
71,,,0.890625,,
72,,,0.953125,,
73,,,0.9375,,
74,,,0.9375,,
75,,,0.90625,,
76,,,0.859375,,
77,,,0.9375,,
78,,,0.828125,,
79,,,0.84375,,
80,,,0.890625,,
81,,,0.875,,
82,,,0.890625,,
83,,,0.875,,
84,,,0.9696969985961914,,
15829,,4,,0.9072847962379456,
15829,,4,,,0.45856973528862
